date,description,amount
2024-02-17,CHAAYOS 188781,-682.52
2024-02-18,UPI-BARBEQUE NATION-011948084006@icici,-243.10
2024-02-18,UPI-HALDIRAMS-901480319301@axl,-594.51
2024-02-18,UPI/894117825411/TAJ HOTELS/okhdfc,-6931.50
2024-02-19,ACH D- ZARA-548413,-5114.77
2024-02-20,POS 4021XXXXXX7692 PIZZA HUT CHENNAI,-598.62
2024-02-21,CLIENT PAYMENT NEFT MUMBAI,25262.61
2024-02-21,MICROSOFT 365 MUMBAI,-536.26
2024-02-21,UPI/774569229/NETFLIX/oksbi,-472.90
2024-02-23,ACH D- BURGER KING-192572,-454.02
2024-02-23,CHAAYOS 974765,-527.58
2024-02-24,ACH D- VI RECHARGE-809374,-9196.13
2024-02-24,POS 9458XXXXXX4766 JIOMART HYDERABAD,-1015.62
2024-02-25,ACH D- BOX8-219973,-225.99
2024-02-25,ACH D- BOX8-235432,-175.17
2024-02-25,BOX8 *30037,-217.22
2024-02-25,POS 1919XXXXXX6484 BOX8 NOIDA,-179.83
2024-02-25,UPI-BOX8-586455341@axl,-368.61
2024-02-25,UPI-BOX8-930576703664@ybl,-283.17
2024-02-25,UPI/695857340/BOX8/ybl,-374.83
2024-02-26,POS 5879XXXXXX1556 BESCOM HYDERABAD,-1406.93
2024-02-26,RAPIDO 581435,-131.27
2024-02-26,UPI-BHARAT PETROLEUM-647215935@ybl,-255.04
2024-02-26,UPI/200329746289/BHARAT GAS/okhdfc,-1312.73
2024-02-27,UPI/464771403887/SPOTIFY/paytm,-357.05
2024-02-28,ACH D- BHARAT PETROLEUM-119584,-145.66
2024-02-28,UPI-MEDPLUS-035203661738@ybl,-463.22
2024-02-29,ACH D- BIGBASKET-920779,-841.49
2024-02-29,POS 3368XXXXXX1719 SAGAR RATNA HYDERABAD,-442.82
2024-02-29,UPI-ZEPTO-237059478@axl,-430.46
2024-03-01,CLIENT PAYMENT NEFT GURGAON,20447.02
2024-03-02,SAGAR RATNA *87614,-287.52
2024-03-04,ACH D- UBER-867356,-194.94
2024-03-04,POS 6604XXXXXX4431 MEDPLUS DELHI,-614.32
2024-03-04,UPI-MANIPAL HOSPITAL-189817133689@axl,-531.12
2024-03-04,UPI/363073580903/BURGER KING/paytm,-328.21
2024-03-05,SAGAR RATN 732684,-526.27
2024-03-06,ACH D- JIOMART-984212,-650.17
2024-03-06,SHARMA KIRA 517605,-466.42
2024-03-06,UPI-DELHI METRO-647048911@ybl,-251.10
2024-03-06,UPI/540735039/OYO ROOMS/oksbi,-6872.29
2024-03-07,JIO PREPAID *11220,-826.34
2024-03-08,JIOMART *17297,-591.36
2024-03-08,MILK DAIRY BOOTH *15296,-438.93
2024-03-09,BOOKING.CO 725627,-8170.50
2024-03-09,BOX8 *08127,-284.01
2024-03-09,MILK DAIRY BOOTH NOIDA,-1121.36
2024-03-10,CLIENT PAYMENT NEFT CHENNAI,31585.23
2024-03-12,SAGAR RATNA GURGAON,-190.96
2024-03-13,UPI-CHAAYOS-192666039@icici,-290.18
2024-03-13,UPI/581455698376/AMAZON PRIME/paytm,-292.96
2024-03-14,POS 3785XXXXXX6610 BOX8 GURGAON,-653.75
2024-03-14,POS 8059XXXXXX5787 BESCOM PUNE,-3392.98
2024-03-14,UPI/683621595/JIO PREPAID/paytm,-776.11
2024-03-15,ACH D- SWIGGY-319034,-413.02
2024-03-15,CHAAYOS *47493,-292.67
2024-03-15,UPI/294533679/HP PETROL PUMP/oksbi,-165.66
2024-03-16,CHATGPT PLUS NOIDA,-382.51
2024-03-16,UPI/202796482/EATSURE/paytm,-413.54
2024-03-17,ACH D- UNACADEMY-538763,-772.57
2024-03-19,UPI/997538000463/BOX8/ybl,-722.40
2024-03-20,ACH D- MYNTRA-940392,-1442.51
2024-03-21,ACH D- BHARAT PETROLEUM-270698,-149.26
2024-03-21,BLINKIT NOIDA,-984.79
2024-03-21,LIFESTYLE STORES GURGAON,-4092.41
2024-03-21,UPI-BOX8-942215148@icici,-187.46
2024-03-22,CLIENT PAYMENT NEFT CHENNAI,25214.21
2024-03-22,GOOGLE 079242,-621.97
2024-03-22,POS 2746XXXXXX9920 MICROSOFT 365 BANGALORE,-557.48
2024-03-24,CAFE COFFEE DAY PUNE,-942.30
2024-03-24,UPI-CHAAYOS-624474274@icici,-336.28
2024-03-25,SWIGGY CHENNAI,-184.92
2024-03-26,H&M 415935,-4866.71
2024-03-27,BLUE TO 937481,-495.51
2024-03-27,NETFLIX MUMBAI,-641.29
2024-03-28,UPI-MICROSOFT 365-570895132@icici,-735.85
2024-03-29,SHELL FUEL DELHI,-114.45
2024-03-31,HP PETROL PUMP *02066,-211.28
2024-04-01,ACT FIBERNET GURGAON,-1744.98
2024-04-01,CLIENT PAYMENT NEFT CHENNAI,21990.01
2024-04-03,POS 1480XXXXXX6709 CHAAYOS MUMBAI,-339.11
2024-04-03,SOCIETY MAINTENANCE MUMBAI,-12990.58
2024-04-04,UPI-BARBEQUE NATION-581540180206@axl,-249.97
2024-04-04,UPI-SWIGGY INSTAMART-696647639587@ybl,-669.50
2024-04-04,WESTSID 615921,-967.57
2024-04-06,UPI/136715737/DOMINOS PIZZA/ybl,-487.93
2024-04-06,UPI/776093986372/EATSURE/okhdfc,-475.84
2024-04-08,ACH D- INDIAN OIL PETROL-834842,-381.63
2024-04-08,POS 2728XXXXXX4405 SHELL FUEL MUMBAI,-168.84
2024-04-09,DMART *00946,-603.40
2024-04-09,ICLOUD CHENNAI,-1223.48
2024-04-11,CLIENT PAYMENT NEFT NOIDA,29291.12
2024-04-12,BOX8 *57770,-390.22
2024-04-12,ICLOUD *68371,-147.20
2024-04-13,UPI-ACT FIBERNET-015109043703@axl,-1217.28
2024-04-14,BARBEQUE NATI 913052,-329.06
2024-04-14,UPI/227521153921/SHELL FUEL/paytm,-149.53
2024-04-14,UPI/823653942295/DOMINOS PIZZA/okhdfc,-198.42
2024-04-15,ACH D- BMTC BUS PASS-896946,-157.03
2024-04-15,ACH D- DMART-394683,-343.87
2024-04-16,ACH D- THIRD WAVE COFFEE-441170,-226.44
2024-04-16,CHATGPT PLUS *38302,-581.30
2024-04-16,POS 4883XXXXXX1931 AMAZON PRIME BANGALORE,-264.07
2024-04-16,UPI/752383955587/BWSSB WATER/ybl,-1399.96
2024-04-16,UPI/871141305/MEDPLUS/ybl,-812.82
2024-04-16,YOUTUBE PREMIUM *62518,-634.63
2024-04-17,DELHI METRO *11536,-556.79
2024-04-19,SAGAR RATNA CHENNAI,-528.79
2024-04-20,POS 8630XXXXXX1200 BLUE TOKAI BANGALORE,-396.17
2024-04-20,UPI/426771214/CHAAYOS/paytm,-576.42
2024-04-20,UPI/902285228/UDEMY/ybl,-3336.08
2024-04-21,UPI-RELIANCE DIGITAL-370611029@axl,-3027.46
2024-04-22,ACH D- BLUSMART-191174,-194.53
2024-04-22,CLIENT PAYMENT NEFT MUMBAI,12148.38
2024-04-22,PIZZA HU 093882,-721.30
2024-04-23,ACH D- BIG BAZAAR-715634,-743.04
2024-04-23,ACH D- BOX8-762491,-1336.19
2024-04-23,UPI/779469804/BIGBASKET/okhdfc,-899.57
2024-04-25,ACH D- BMTC BUS PASS-352212,-179.60
2024-04-25,POS 5424XXXXXX5202 SPENCERS PUNE,-397.80
2024-04-25,VIJAY SALES BANGALORE,-4497.57
2024-04-26,UPI-HALDIRAMS-460452106352@axl,-612.66
2024-04-26,UPI-SOCIETY MAINTENANCE-284569846723@axl,-13848.47
2024-04-27,UPI/077143827/SWIGGY/okhdfc,-596.98
2024-04-28,AIRTEL POSTPAID 537609,-1481.29
2024-04-28,BLUSMA 100167,-256.54
2024-04-29,BARBEQUE NATIO 336124,-578.63
2024-04-29,SONYLIV NOIDA,-370.66
2024-04-30,DMART *75973,-712.81
2024-04-30,UPI-SONYLIV-044077858309@axl,-833.56
2024-04-30,UPI/909234728/BOX8/ybl,-655.03
2024-05-01,UPI-GUPTA PROVISION STORE-252382924669@axl,-783.37
2024-05-02,CLIENT PAYMENT NEFT NOIDA,14982.87
2024-05-03,POS 3556XXXXXX6012 HALDIRAMS NOIDA,-432.95
2024-05-03,UBER DELHI,-252.64
2024-05-03,UPI/338363003857/HALDIRAMS/okhdfc,-328.04
2024-05-04,UPI/404034157/RAPIDO/oksbi,-219.51
2024-05-05,UPI/319477245621/CHATGPT PLUS/oksbi,-505.26
2024-05-06,EXAM FEE NTA *24951,-1630.85
2024-05-07,POS 5979XXXXXX2574 MAKEMYTRIP CHENNAI,-7474.35
2024-05-07,UPI-RENT TRANSFER LANDLORD-111745362@ybl,-31108.97
2024-05-09,ACH D- H&M-946593,-1837.09
2024-05-09,ACH D- ICLOUD-810076,-390.60
2024-05-09,FRESH VEGETABLES MART *91754,-742.33
2024-05-09,POS 6330XXXXXX4205 BLUE TOKAI HYDERABAD,-223.33
2024-05-11,ACH D- IRCTC-716031,-179.65
2024-05-11,BLUSMAR 143845,-3643.96
2024-05-11,CLIENT PAYMENT NEFT BANGALORE,12641.37
2024-05-11,POS 3469XXXXXX3624 JIO PREPAID GURGAON,-1653.04
2024-05-11,UPI-EATSURE-630592122117@icici,-445.32
2024-05-13,BMTC BUS  127011,-113.61
2024-05-13,MILK DAIRY  686539,-963.58
2024-05-14,KFC HYDERABAD,-828.80
2024-05-14,UPI-CULT FIT-416991364619@icici,-344.61
2024-05-15,UPI/701660638925/BARBEQUE NATION/oksbi,-227.45
2024-05-16,POS 2594XXXXXX3744 HALDIRAMS HYDERABAD,-324.89
2024-05-16,UPI/353889541588/VI RECHARGE/oksbi,-1790.99
2024-05-16,UPI/846868464/H&M/ybl,-1648.78
2024-05-17,SPOTIFY DELHI,-302.03
2024-05-17,UPI-UBER-337467965@axl,-139.13
2024-05-18,UPI/367867332719/PLUMBER HOME SERVICE/oksbi,-21162.05
2024-05-19,DECATHLON DELHI,-989.29
2024-05-21,CHATGPT PLUS HYDERABAD,-402.64
2024-05-21,CLIENT PAYMENT NEFT NOIDA,28837.36
2024-05-22,POS 2379XXXXXX6448 UDEMY NOIDA,-1804.33
2024-05-22,SONYLIV 647353,-808.64
2024-05-23,ACH D- BLUE TOKAI-767418,-339.68
2024-05-23,POS 5544XXXXXX2205 SAGAR RATNA NOIDA,-400.77
2024-05-24,RELIANCE FRESH *77183,-558.93
2024-05-25,UPI/374283186199/GUPTA PROVISION STORE/ybl,-746.08
2024-05-26,UPI/636839496/STARBUCKS/okhdfc,-205.40
2024-05-27,POS 2053XXXXXX1461 MICROSOFT 365 DELHI,-706.39
2024-05-28,BHARAT PETROLEUM PUNE,-254.14
2024-05-29,BLUE TOKAI HYDERABAD,-226.28
2024-05-30,HALDIRAMS 662430,-413.68
2024-05-30,UPI-BMTC BUS PASS-639176904975@ybl,-238.27
2024-05-30,UPI-UBER-779900058369@ybl,-295.38
2024-06-01,ACH D- MILK DAIRY BOOTH-440916,-598.54
2024-06-01,GOLDS GYM 492886,-939.52
2024-06-01,UPI-BLINKIT-427289260@ybl,-650.28
2024-06-01,WESTSIDE PUNE,-2959.28
2024-06-02,BURGER KI 843385,-379.75
2024-06-02,CLIENT PAYMENT NEFT DELHI,26221.34
2024-06-02,POS 6938XXXXXX1082 EATSURE CHENNAI,-822.97
2024-06-02,SWIGGY 161383,-779.54
2024-06-04,ACH D- RENT TRANSFER LANDLORD-451432,-12234.86
2024-06-05,ACH D- APPLE STORE-155765,-2236.06
2024-06-05,NETFLI 844362,-253.09
2024-06-05,SHELL FU 307593,-132.95
2024-06-06,POS 7524XXXXXX2326 BLUE TOKAI NOIDA,-369.39
2024-06-07,SWIGGY 959170,-282.61
2024-06-07,UPI/979493510/BIG BAZAAR/okhdfc,-1342.65
2024-06-08,NYKAA 885143,-2182.83
2024-06-08,POS 6958XXXXXX8894 RAPIDO HYDERABAD,-136.35
2024-06-09,ACH D- GOOGLE ONE-940718,-508.72
2024-06-09,ACH D- MAKEMYTRIP-411547,-16879.16
2024-06-09,BURGER KING DELHI,-439.24
2024-06-09,POS 1407XXXXXX7093 BARBEQUE NATION BANGALORE,-433.17
2024-06-09,UPI-DMART-848373134@icici,-982.67
2024-06-09,UPI-GOOGLE ONE-467203751413@axl,-729.17
2024-06-10,BLUSMA 314258,-153.29
2024-06-11,COURSERA 817701,-3277.89
2024-06-11,SPENCERS *47019,-502.43
2024-06-12,POS 6249XXXXXX6805 AMAZON PRIME BANGALORE,-577.85
2024-06-12,POS 9039XXXXXX2607 SWIGGY GURGAON,-250.88
2024-06-13,BIGBAS 235386,-956.54
2024-06-13,CLIENT PAYMENT NEFT MUMBAI,25925.54
2024-06-13,POS 5189XXXXXX4335 SAGAR RATNA NOIDA,-213.30
2024-06-14,RAPIDO 099004,-100.03
2024-06-15,APPLE STORE PUNE,-972.37
2024-06-15,DMART GURGAON,-712.40
2024-06-16,INDANE GAS BANGALORE,-2268.05
2024-06-16,POS 6458XXXXXX4974 BMTC BUS PASS PUNE,-131.97
2024-06-18,NETFLI 749611,-590.13
2024-06-19,CLIENT PAYMENT NEFT DELHI,28737.95
2024-06-19,SAGAR RATNA CHENNAI,-484.73
2024-06-20,COLLEGE FEE PAYMENT *97784,-1575.66
2024-06-21,ACH D- UBER-295694,-179.46
2024-06-21,UPI-ZOMATO-307108603665@icici,-748.04
2024-06-22,UPI/273378283/SAGAR RATNA/paytm,-665.15
2024-06-22,UPI/974787878363/CAFE COFFEE DAY/ybl,-219.23
2024-06-23,CHAAYOS PUNE,-297.73
2024-06-23,UPI/105440933/OLA CABS/ybl,-428.46
2024-06-24,BOX8 309874,-384.61
2024-06-26,CHATGPT PLUS NOIDA,-321.62
2024-06-27,ACH D- SONYLIV-795835,-814.09
2024-06-27,PIZZA HUT *47656,-357.84
2024-06-28,BESCOM 750554,-2000.23
2024-06-28,UPI-COLLEGE FEE PAYMENT-616023246118@axl,-2611.06
2024-06-29,EATSUR 472563,-538.53
2024-06-29,POS 8044XXXXXX9567 EATSURE GURGAON,-655.04
2024-06-30,BHARAT PETROLEUM *40902,-277.29
2024-07-02,BOX8 966264,-374.39
2024-07-02,POS 4719XXXXXX9071 BARBEQUE NATION CHENNAI,-288.27
2024-07-03,POS 6915XXXXXX4488 CHATGPT PLUS PUNE,-783.03
2024-07-04,CLIENT PAYMENT NEFT CHENNAI,26345.99
2024-07-04,POS 1693XXXXXX2021 HALDIRAMS CHENNAI,-425.68
2024-07-04,UPI-BIGBASKET-023550634238@icici,-867.82
2024-07-05,POS 4334XXXXXX9179 ACT FIBERNET GURGAON,-1247.23
2024-07-05,SONYLIV PUNE,-436.74
2024-07-05,UPI/101924825/CAFE COFFEE DAY/oksbi,-731.32
2024-07-06,ACT FIBERNET *23602,-2994.24
2024-07-06,CHAAYOS *88563,-341.02
2024-07-06,UPI-DOMINOS PIZZA-455425902496@icici,-514.56
2024-07-07,UPI/705088728639/DMART/okhdfc,-823.84
2024-07-08,POS 6883XXXXXX6059 DELHI METRO MUMBAI,-179.26
2024-07-10,CLIENT PAYMENT NEFT DELHI,22085.08
2024-07-11,BLUE TOKAI *20643,-519.82
2024-07-12,ACH D- INDIAN OIL PETROL-702756,-282.53
2024-07-13,DELHI MET 324263,-306.17
2024-07-14,ACH D- SWIGGY-780557,-480.79
2024-07-14,INDIAN OIL 282763,-132.72
2024-07-15,CAFE COFFEE DAY *79155,-277.44
2024-07-15,PRACTO CONSULT DELHI,-410.67
2024-07-16,DOMINOS PIZZA HYDERABAD,-988.66
2024-07-16,ICLOUD 648184,-1823.21
2024-07-17,MICROSOFT 365 *22263,-382.03
2024-07-18,MICROSOFT 365 *96440,-460.00
2024-07-19,UPI-SWIGGY-942624476@icici,-318.99
2024-07-20,ACH D- BLUE TOKAI-812016,-377.85
2024-07-20,ACH D- MUMBAI LOCAL PASS-717462,-139.36
2024-07-20,ACH D- SHELL FUEL-558697,-291.63
2024-07-20,ACH D- SHELL FUEL-897566,-322.11
2024-07-20,DELHI METRO *56448,-332.10
2024-07-20,POS 3829XXXXXX2918 SHELL FUEL NOIDA,-365.04
2024-07-20,POS 9731XXXXXX5134 SHELL FUEL PUNE,-374.50
2024-07-20,SHELL FUEL *05996,-492.78
2024-07-20,SHELL FUEL DELHI,-363.63
2024-07-20,UPI-SHELL FUEL-948428028@ybl,-285.63
2024-07-21,CAFE COFFEE DAY NOIDA,-556.53
2024-07-22,CLIENT PAYMENT NEFT GURGAON,35092.48
2024-07-22,RENT TRANSFER LANDLORD NOIDA,-6742.01
2024-07-23,ACH D- EXAM FEE NTA-382068,-4090.54
2024-07-23,CAFE COFFEE DAY GURGAON,-261.89
2024-07-23,UPI/802183784/SONYLIV/oksbi,-782.63
2024-07-23,UPI/804711709/BOX8/okhdfc,-375.99
2024-07-24,NETFLIX MUMBAI,-471.95
2024-07-25,ACH D- EATSURE-968039,-272.90
2024-07-25,CLEARTRIP CHENNAI,-4854.85
2024-07-25,POS 1608XXXXXX8193 GUPTA PROVISION STORE MUMBAI,-730.28
2024-07-26,LIFESTYLE 948558,-1019.29
2024-07-26,LIFESTYLE STORES *32392,-813.49
2024-07-26,LIFESTYLE STORES MUMBAI,-887.88
2024-07-26,LIFESTYLE STORES MUMBAI,-1741.42
2024-07-26,POS 1080XXXXXX8155 LIFESTYLE STORES HYDERABAD,-1325.84
2024-07-26,UPI-BURGER KING-772340392912@ybl,-511.21
2024-07-26,UPI-LIFESTYLE STORES-002053230871@ybl,-1427.77
2024-07-28,POS 9629XXXXXX2069 URBAN COMPANY MUMBAI,-12111.93
2024-07-29,MEESHO 665203,-2173.81
2024-07-29,POS 6180XXXXXX2581 SONYLIV BANGALORE,-583.35
2024-07-30,ACH D- SAGAR RATNA-857288,-288.08
2024-07-30,POS 4814XXXXXX8911 DMART BANGALORE,-1955.66
2024-07-31,HOTSTAR 208591,-934.58
2024-08-02,BARBEQUE NATION *24319,-829.92
2024-08-02,BLUE TOK 613287,-512.66
2024-08-03,POS 4032XXXXXX4280 MUMBAI LOCAL PASS BANGALORE,-123.07
2024-08-04,CLIENT PAYMENT NEFT DELHI,28316.94
2024-08-04,UPI-MUMBAI LOCAL PASS-552747716824@icici,-247.36
2024-08-06,ACH D- LAL PATHLABS-368625,-527.10
2024-08-06,GOOGLE ONE NOIDA,-636.91
2024-08-06,SWIGGY *77703,-398.08
2024-08-07,BHARAT GAS NOIDA,-1916.98
2024-08-08,IRCTC *97696,-148.40
2024-08-08,UPI-BLUE TOKAI-441684139140@ybl,-702.78
2024-08-09,SAGAR R 759776,-386.34
2024-08-11,UPI-IRCTC-692520390888@axl,-141.70
2024-08-12,CLIENT PAYMENT NEFT MUMBAI,25549.39
2024-08-12,UPI/122486838317/SONYLIV/oksbi,-608.54
2024-08-13,ACH D- INDIAN OIL PETROL-306855,-239.93
2024-08-13,INDANE GAS *69545,-2002.01
2024-08-14,ACH D- LIFESTYLE STORES-493551,-1963.77
2024-08-14,ACH D- SWIGGY-248899,-619.03
2024-08-14,JIOMART *32637,-787.29
2024-08-14,NETFLIX *70304,-582.14
2024-08-14,UPI-PLAYSTATION STORE-121847605@ybl,-31339.01
2024-08-14,UPI/113241049/SOCIETY MAINTENANCE/okhdfc,-34898.89
2024-08-15,POS 3651XXXXXX8407 SONYLIV CHENNAI,-477.97
2024-08-16,ACH D- BLUSMART-433508,-180.98
2024-08-18,INDIGO 831453,-5642.20
2024-08-18,UPI/387913901/EATSURE/ybl,-199.39
2024-08-19,BIGBASKE 797784,-568.70
2024-08-19,CLIENT PAYMENT NEFT CHENNAI,19794.75
2024-08-20,BURGER KING HYDERABAD,-270.07
2024-08-22,BOX8 *31165,-228.38
2024-08-22,UPI/963608178107/BLUE TOKAI/okhdfc,-436.66
2024-08-23,BESCOM MUMBAI,-688.75
2024-08-23,FRESH VEGETABLES MART *04611,-950.39
2024-08-25,UPI-H&M-715129486@axl,-1021.92
2024-08-26,BLUE TOKA 771770,-343.70
2024-08-26,GOOGLE ONE *69705,-525.38
2024-08-27,POS 9034XXXXXX2408 MUMBAI LOCAL PASS HYDERABAD,-150.02
2024-08-28,BHARAT PETROLEUM DELHI,-93.26
2024-08-28,POS 5543XXXXXX5043 BIG BAZAAR MUMBAI,-1296.77
2024-08-28,SAGAR RATNA *48661,-204.54
2024-08-29,EXAM FEE NTA MUMBAI,-1735.03
2024-08-29,POS 2607XXXXXX8437 CAFE COFFEE DAY HYDERABAD,-326.43
2024-08-30,SPENCERS 083425,-791.77
2024-08-31,ACH D- NETFLIX-855426,-679.89
2024-09-01,ACH D- RAPIDO-956562,-180.23
2024-09-01,CLIENT PAYMENT NEFT CHENNAI,20835.77
2024-09-02,CAFE COFFEE DA 684446,-576.64
2024-09-04,ACH D- MILK DAIRY BOOTH-913108,-800.67
2024-09-04,ACH D- THIRD WAVE COFFEE-955287,-364.29
2024-09-05,ACH D- FLIPKART-703465,-1616.00
2024-09-05,ACH D- FLIPKART-895080,-2165.40
2024-09-05,FLIPKA 536481,-1560.66
2024-09-05,FLIPKART *17003,-2791.08
2024-09-05,FLIPKART BANGALORE,-2839.00
2024-09-05,FLIPKART CHENNAI,-2656.04
2024-09-05,SONYLIV BANGALORE,-631.44
2024-09-05,UPI-FLIPKART-595104947@axl,-2000.22
2024-09-05,ZEPTO *09995,-445.90
2024-09-07,CAFE COFFEE DAY *12485,-345.80
2024-09-07,POS 2738XXXXXX8042 OLA CABS PUNE,-131.27
2024-09-08,CHATGPT 103090,-164.61
2024-09-08,JIOMART 753606,-349.08
2024-09-09,ADANI ELECTRICITY GURGAON,-844.60
2024-09-09,UPI/682427566/BOX8/paytm,-420.29
2024-09-10,ACH D- DOMINOS PIZZA-818809,-189.05
2024-09-10,CHAAYO 570624,-573.17
2024-09-10,DOMINOS PIZZA *56327,-240.99
2024-09-10,NOBROKER RENT *71715,-30300.01
2024-09-10,POS 3234XXXXXX3572 DOMINOS PIZZA DELHI,-183.41
2024-09-10,POS 3974XXXXXX9993 SHELL FUEL NOIDA,-234.47
2024-09-10,UPI-DOMINOS PIZZA-856261054@ybl,-200.76
2024-09-10,UPI-EATSURE-772795685@axl,-616.65
2024-09-10,UPI/501871755680/DOMINOS PIZZA/okhdfc,-256.28
2024-09-11,HALDIRAMS GURGAON,-269.04
2024-09-12,ACH D- BHARAT PETROLEUM-294992,-202.86
2024-09-12,BOX8 *62379,-316.84
2024-09-12,CHAAYOS 865501,-694.90
2024-09-12,MICROSO 647290,-559.45
2024-09-13,BHARAT PETROLEUM *37255,-265.23
2024-09-13,CLIENT PAYMENT NEFT HYDERABAD,22446.27
2024-09-13,EATSURE *81186,-558.71
2024-09-15,NAMMA METRO 674296,-264.24
2024-09-15,POS 2214XXXXXX7535 VIJAY SALES PUNE,-1706.82
2024-09-16,RENT TRANSFER LANDLORD *32384,-12186.84
2024-09-16,UPI/147652111974/EATSURE/ybl,-397.99
2024-09-17,ACH D- JIOMART-965185,-566.59
2024-09-17,BMTC BUS PASS MUMBAI,-303.41
2024-09-17,JIO PR 208329,-1563.06
2024-09-17,UPI/087113779852/HALDIRAMS/paytm,-107.84
2024-09-18,UPI/606079646897/INDIAN OIL PETROL/ybl,-140.34
2024-09-19,UPI-SHELL FUEL-868156937@icici,-388.48
2024-09-20,CLIENT PAYMENT NEFT NOIDA,29177.44
2024-09-20,UPI-MEESHO-272145628@axl,-1692.80
2024-09-20,UPI-NETFLIX-475482406583@icici,-443.25
2024-09-21,ACH D- EATSURE-939272,-137.75
