date,description,amount
2024-02-20,SHELL  411483,-808.77
2024-02-20,UPI-GUPTA PROVISION STORE-677277211@axl,-2158.80
2024-02-20,UPI/463993414927/STEAM GAMES/ybl,-666.33
2024-02-22,CAFE COFFEE DAY MUMBAI,-1281.97
2024-02-23,CHAAYOS 553867,-549.40
2024-02-23,NETFLIX *67125,-693.71
2024-02-23,POS 9080XXXXXX9466 CHAAYOS DELHI,-312.27
2024-02-24,ACH D- LIFESTYLE STORES-752429,-3182.32
2024-02-24,SAGAR RAT 434170,-725.62
2024-02-26,POS 1496XXXXXX9846 BLUE TOKAI MUMBAI,-486.62
2024-02-26,UPI/321852133/AIRTEL POSTPAID/oksbi,-1484.80
2024-02-28,ACH D- OLA CABS-555960,-787.57
2024-02-28,CHAAYOS 241711,-461.36
2024-02-28,LAL PATHLABS 294468,-1496.55
2024-02-28,MORE SUPERM 796101,-2046.30
2024-02-29,ACH D- BWSSB WATER-839184,-1459.87
2024-02-29,POS 9646XXXXXX8330 BYJUS BANGALORE,-13724.62
2024-02-29,UPI-BLUE TOKAI-203288972@ybl,-743.16
2024-02-29,UPI-STARBUCKS-698926439@ybl,-512.71
2024-03-01,SALARY CREDIT BANGALORE,113712.46
2024-03-01,UPI/958632043043/CULT FIT/oksbi,-1289.47
2024-03-03,UPI-HP PETROL PUMP-012209195@axl,-1057.93
2024-03-04,ACH D- BMTC BUS PASS-711488,-515.29
2024-03-05,ACH D- AIRTEL POSTPAID-500686,-1727.81
2024-03-06,ACH D- SAGAR RATNA-614277,-390.53
2024-03-06,BHARAT PETROLEUM *75754,-827.55
2024-03-07,ACH D- BARBEQUE NATION-469069,-1210.64
2024-03-07,MUMBAI LOCAL PASS *40449,-1627.48
2024-03-08,ACH D- INDIAN OIL PETROL-773218,-476.58
2024-03-08,POS 3870XXXXXX7789 ICLOUD DELHI,-863.73
2024-03-09,POS 1313XXXXXX2603 MORE SUPERMARKET DELHI,-1204.08
2024-03-10,UPI/066460706/BLINKIT/oksbi,-2105.99
2024-03-11,INDIGO AIRLINES MUMBAI,-10550.53
2024-03-11,RELIANCE  241882,-1508.13
2024-03-11,STARBUCKS DELHI,-672.26
2024-03-14,STARBUCKS CHENNAI,-400.58
2024-03-16,POS 4636XXXXXX7991 EATSURE NOIDA,-575.67
2024-03-17,POS 3780XXXXXX4112 RELIANCE DIGITAL CHENNAI,-1470.09
2024-03-18,ACH D- FLIPKART-182157,-2320.52
2024-03-19,UPI-SPENCERS-171234954@icici,-2222.47
2024-03-20,ACH D- DOMINOS PIZZA-548809,-251.47
2024-03-20,POS 1743XXXXXX7951 MILK DAIRY BOOTH GURGAON,-1496.95
2024-03-20,UPI-RELIANCE FRESH-622034696974@ybl,-1899.60
2024-03-21,INDANE GAS PUNE,-3915.70
2024-03-21,SAGAR RATNA *32771,-620.33
2024-03-22,POS 3739XXXXXX3549 DOMINOS PIZZA CHENNAI,-594.17
2024-03-22,PVR CINEMA 524759,-1297.60
2024-03-22,ZARA NOIDA,-1427.11
2024-03-23,UPI/816883222346/NOBROKER RENT/ybl,-28030.86
2024-03-24,POS 9089XXXXXX9192 SPENCERS NOIDA,-1610.45
2024-03-25,ACH D- MORE SUPERMARKET-317708,-1995.87
2024-03-25,UPI-FRESH VEGETABLES MART-121708007476@axl,-937.97
2024-03-25,UPI-SHELL FUEL-434815418022@icici,-682.66
2024-03-25,UPI/521699729022/BHARAT GAS/oksbi,-1871.16
2024-03-27,ACH D- BLINKIT-471753,-658.72
2024-03-27,FRESH VEGETA 212656,-1535.05
2024-03-28,ACH D- FLIPKART-489750,-7574.04
2024-03-28,MORE SUPERMARKET *37310,-820.36
2024-03-28,UPI/196299197189/RAPIDO/okhdfc,-879.06
2024-03-28,UPI/976871749438/ZOMATO/paytm,-800.76
2024-03-29,POS 1214XXXXXX5738 SHARMA KIRANA GURGAON,-1826.11
2024-03-30,BLUSMA 303950,-674.95
2024-03-30,CHATGPT PLUS *50435,-440.64
2024-03-30,STARBUC 830433,-431.73
2024-03-30,UPI/476230136100/DREAM11/oksbi,-2444.90
2024-03-31,PRACTO CONSULT CHENNAI,-2636.68
2024-03-31,UPI/729297465/TATA POWER/ybl,-2640.32
2024-03-31,UPI/819248730/BOOKS PUBLISHER/oksbi,-19729.11
2024-04-01,UPI/033084468566/BURGER KING/oksbi,-781.47
2024-04-01,UPI/436721702747/AJIO/ybl,-1629.82
2024-04-03,CAFE COFFEE DAY GURGAON,-635.78
2024-04-03,GOLDS GYM *53626,-720.16
2024-04-03,SALARY CREDIT PUNE,110193.59
2024-04-04,BURGER KING 334379,-1342.36
2024-04-05,ACH D- HP PETROL PUMP-753975,-519.86
2024-04-05,POS 6319XXXXXX5762 LIFESTYLE STORES BANGALORE,-2369.30
2024-04-05,STEAM GAMES *79342,-1205.13
2024-04-07,APOLLO 203143,-1450.85
2024-04-08,BLINKIT NOIDA,-1001.24
2024-04-09,ACH D- HALDIRAMS-314071,-877.93
2024-04-09,BLINKIT DELHI,-831.64
2024-04-09,RELIANCE DIGI 008222,-3489.49
2024-04-09,UPI/627742533667/YOUTUBE PREMIUM/paytm,-172.93
2024-04-10,BSES RAJDHANI CHENNAI,-1528.19
2024-04-10,MORE SUPERMARKET GURGAON,-1021.15
2024-04-13,RAPIDO DELHI,-1053.09
2024-04-13,SHELL FUEL *73008,-620.80
2024-04-15,BLINKIT BANGALORE,-1025.02
2024-04-15,MANIPAL HOSPITAL PUNE,-1549.32
2024-04-16,BARBEQUE  881733,-880.54
2024-04-16,PVR CI 041027,-324.54
2024-04-16,UPI/685676186826/AIRTEL POSTPAID/okhdfc,-2500.78
2024-04-16,UPI/941495261308/BOX8/paytm,-468.79
2024-04-17,ACH D- SONYLIV-964489,-248.23
2024-04-17,IRCTC *25785,-846.48
2024-04-17,SWIGGY  472993,-1776.41
2024-04-17,UPI-CAFE COFFEE DAY-427211266@ybl,-269.97
2024-04-18,DECATHLON DELHI,-1019.16
2024-04-19,ACH D- BHARAT PETROLEUM-580805,-823.53
2024-04-19,MORE SUP 300223,-896.29
2024-04-20,ACH D- BHARAT GAS-572417,-1599.98
2024-04-20,ACH D- BHARAT PETROLEUM-112765,-534.35
2024-04-20,BHARAT PET 639025,-635.00
2024-04-20,BHARAT PETROLEU 450654,-878.06
2024-04-20,BHARAT PETROLEUM *82030,-507.81
2024-04-20,BHARAT PETROLEUM GURGAON,-711.90
2024-04-20,CAFE COFFEE DAY *77951,-439.64
2024-04-20,POS 2538XXXXXX8948 BHARAT PETROLEUM BANGALORE,-662.01
2024-04-20,UPI-BHARAT PETROLEUM-004667359@icici,-553.28
2024-04-20,UPI/669181551/BHARAT PETROLEUM/ybl,-477.05
2024-04-21,ACH D- RELIANCE FRESH-513639,-1374.65
2024-04-21,UPI-COMEDY CLUB TICKETS-389577401480@axl,-1552.75
2024-04-21,UPI/002507546/UBER/okhdfc,-984.85
2024-04-23,BHARAT GAS *38401,-1465.94
2024-04-23,COLLEGE FEE PAYMENT DELHI,-4560.71
2024-04-24,ACH D- SPENCERS-239455,-1855.42
2024-04-24,UPI-GOOGLE ONE-440491083138@axl,-322.51
2024-04-26,UPI/477564186/MUMBAI LOCAL PASS/ybl,-253.29
2024-04-27,BURGER KING CHENNAI,-922.14
2024-04-27,POS 8240XXXXXX9463 CAFE COFFEE DAY GURGAON,-666.85
2024-04-27,UPI-MCDONALDS-281602958000@axl,-966.35
2024-04-29,BSES RAJD 384690,-2871.41
2024-04-29,FRESH VEGETA 568168,-1620.22
2024-04-29,UPI/894690819/ACT FIBERNET/ybl,-2577.22
2024-04-30,RENT TRANSFER  066057,-13724.65
2024-05-01,EXAM FEE N 250401,-8233.06
2024-05-01,POS 1818XXXXXX9869 INDANE GAS DELHI,-2308.30
2024-05-01,POS 8760XXXXXX4898 MORE SUPERMARKET MUMBAI,-1545.41
2024-05-01,SHARMA KIRA 324330,-1683.39
2024-05-01,UPI/898344412857/CLEARTRIP/okhdfc,-17432.26
2024-05-02,ACH D- IRCTC-285530,-1550.54
2024-05-03,SALARY CREDIT PUNE,109062.34
2024-05-03,SWIGGY INSTAMART HYDERABAD,-2080.75
2024-05-04,AMAZON PRIM 129703,-838.15
2024-05-04,BARBEQUE NATI 532992,-420.80
2024-05-04,BLUSMART GURGAON,-1030.94
2024-05-04,MUMBAI LOCAL PASS MUMBAI,-1168.59
2024-05-04,UPI/677897610462/PVR CINEMAS/paytm,-1130.15
2024-05-06,UPI-APOLLO PHARMACY-795705656463@ybl,-1009.45
2024-05-07,POS 1423XXXXXX2605 MILK DAIRY BOOTH NOIDA,-853.54
2024-05-07,POS 2820XXXXXX3766 SHARMA KIRANA MUMBAI,-828.08
2024-05-08,BLUE TO 793077,-872.83
2024-05-08,INDIAN OIL PETROL 303317,-1182.79
2024-05-08,UPI/790700588/LAL PATHLABS/oksbi,-1081.68
2024-05-09,BOX8 *20082,-806.40
2024-05-09,POS 9281XXXXXX7216 JIOMART BANGALORE,-2065.94
2024-05-09,UPI-DELHI METRO-777604170@ybl,-695.67
2024-05-09,UPI-FRESH VEGETABLES MART-866866468@axl,-1259.92
2024-05-10,HP PETRO 817211,-931.76
2024-05-10,POS 6328XXXXXX6501 NETFLIX GURGAON,-330.74
2024-05-10,UPI/568190534846/CHAAYOS/paytm,-447.93
2024-05-11,DREAM11 BANGALORE,-553.56
2024-05-11,GUPTA PROVISION STORE *37052,-1995.34
2024-05-12,ACH D- ADANI ELECTRICITY-667257,-1980.79
2024-05-12,LIFESTYL 400185,-2960.92
2024-05-12,POS 6230XXXXXX1084 DELHI METRO CHENNAI,-988.15
2024-05-14,UPI-DMART-080440775@icici,-702.40
2024-05-15,BLUE TOKAI *97354,-700.97
2024-05-16,DOMINOS PIZZA PUNE,-915.17
2024-05-17,BHARAT PETROLEUM *95462,-716.35
2024-05-18,POS 9356XXXXXX2736 SOCIETY MAINTENANCE NOIDA,-15377.10
2024-05-18,UPI/198049172/GOLDS GYM/paytm,-1434.29
2024-05-18,UPI/996214041/BMTC BUS PASS/paytm,-592.04
2024-05-19,ACH D- MANIPAL HOSPITAL-151806,-1031.72
2024-05-19,CHATGPT PLU 695880,-894.34
2024-05-21,ACT FIBERNET *99056,-1667.44
2024-05-21,BLUE TOKAI *50346,-316.68
2024-05-22,RELIANCE FRESH *29561,-904.92
2024-05-24,MILK DAI 199912,-1010.01
2024-05-24,POS 8319XXXXXX5028 EATSURE BANGALORE,-562.85
2024-05-25,BIGBASKET DELHI,-1164.57
2024-05-27,ACH D- BSES RAJDHANI-151553,-3224.74
2024-05-29,SAGAR RATNA *33701,-1537.23
2024-05-29,UPI/249116787/HALDIRAMS/ybl,-735.50
2024-06-01,UPI/991430819037/DOMINOS PIZZA/oksbi,-177.26
2024-06-02,NYKAA 356344,-1989.41
2024-06-03,BESCOM 004325,-1923.52
2024-06-03,POS 3590XXXXXX3375 SHARMA KIRANA MUMBAI,-1079.79
2024-06-04,SALARY CREDIT BANGALORE,108589.20
2024-06-06,BURGER KI 113584,-393.26
2024-06-06,GUPTA PROVISION STORE HYDERABAD,-4087.79
2024-06-06,UPI-ACT FIBERNET-686346907@icici,-2688.25
2024-06-06,UPI-MICROSOFT 365-222888559@axl,-448.49
2024-06-06,UPI/392157751956/GUPTA PROVISION STORE/ybl,-899.79
2024-06-07,POS 2292XXXXXX3099 SHARMA KIRANA PUNE,-1069.34
2024-06-08,UPI-CULT FIT-761733341002@axl,-1949.15
2024-06-08,UPI-PUNJABI DHABA-366701111@axl,-829.17
2024-06-09,ACH D- ZOMATO-655675,-917.33
2024-06-09,ACH D- ZOMATO-925241,-619.16
2024-06-09,BARBEQUE NATION *89711,-809.83
2024-06-09,HP PETROL PUMP *47960,-1154.53
2024-06-09,POS 4785XXXXXX2785 ZOMATO MUMBAI,-1018.12
2024-06-09,UPI-ZOMATO-575875168@axl,-584.75
2024-06-09,UPI-ZOMATO-889536303@axl,-748.81
2024-06-09,UPI/338692091919/ZOMATO/paytm,-732.35
2024-06-10,UPI/410577487806/APPLE STORE/ybl,-2414.80
2024-06-11,UPI-STARBUCKS-628187836729@ybl,-233.52
2024-06-13,SWIGGY I 028346,-2676.07
2024-06-14,AMAZON  756462,-430.80
2024-06-15,ACH D- AIRTEL POSTPAID-425804,-4994.18
2024-06-15,CHATGPT PLUS DELHI,-408.85
2024-06-15,PAYTM INSID 840478,-1140.85
2024-06-15,UPI-COURSERA-973793599@axl,-4283.84
2024-06-16,ACH D- BESCOM-827320,-2086.43
2024-06-17,JIO PREPAI 954629,-4037.98
2024-06-17,POS 4627XXXXXX6369 SHELL FUEL NOIDA,-1250.11
2024-06-17,UPI/794615873/PVR CINEMAS/okhdfc,-1190.07
2024-06-18,BLINKIT *49574,-1007.67
2024-06-18,MILK DAIRY BO 333100,-918.94
2024-06-18,POS 3680XXXXXX6407 BESCOM HYDERABAD,-894.49
2024-06-19,UPI/174270254761/RELIANCE FRESH/ybl,-1282.33
2024-06-19,UPI/279597047/DREAM11/oksbi,-512.83
2024-06-20,ACH D- BHARAT GAS-747966,-1467.45
2024-06-20,OLA CAB 051910,-370.67
2024-06-21,POS 1432XXXXXX4951 SHARMA KIRANA NOIDA,-685.68
2024-06-22,MUMBAI LOCAL PASS *57123,-963.17
2024-06-22,POS 2328XXXXXX1743 CULT FIT NOIDA,-1421.85
2024-06-23,BARBEQUE NATION *29403,-387.97
2024-06-23,BMTC B 855036,-1048.39
2024-06-23,PUNJAB 688797,-612.49
2024-06-24,POS 1910XXXXXX7908 KFC PUNE,-422.52
2024-06-26,ACH D- LIFESTYLE STORES-353767,-1471.38
2024-06-26,RELIANCE FRESH HYDERABAD,-2015.76
2024-06-27,HP PETROL PUMP HYDERABAD,-879.10
2024-06-28,POS 2538XXXXXX9921 DOMINOS PIZZA NOIDA,-295.96
2024-06-28,SAGAR RATNA DELHI,-532.96
2024-06-28,UPI-PRACTO CONSULT-045865742@ybl,-1766.00
2024-06-29,UPI-RAPIDO-647509559@icici,-393.27
2024-06-30,BIGBASKET *00619,-1676.84
2024-06-30,UPI-IRCTC-220510793961@axl,-709.08
2024-07-01,BOX8 NOIDA,-763.48
2024-07-01,BSES RAJDHA 086021,-1850.85
2024-07-01,UPI/354398936521/TATA POWER/paytm,-1979.93
2024-07-02,ACH D- BURGER KING-692353,-279.68
2024-07-02,ACH D- PAYTM INSIDER-276688,-74915.63
2024-07-02,APOLLO PHARMACY BANGALORE,-1999.75
2024-07-03,ACH D- BIGBASKET-491339,-1753.79
2024-07-03,ACH D- FRESH VEGETABLES MART-487084,-735.55
2024-07-03,CHAAYO 443897,-496.77
2024-07-03,CHAAYOS BANGALORE,-598.21
2024-07-03,EATSUR 385443,-677.73
2024-07-03,POS 6502XXXXXX9355 CHAAYOS PUNE,-291.89
2024-07-03,SALARY CREDIT MUMBAI,111310.57
2024-07-03,UPI-CHAAYOS-875492787@ybl,-498.24
2024-07-03,UPI/012171340150/CHAAYOS/ybl,-435.92
2024-07-03,UPI/764918051549/CHAAYOS/oksbi,-542.69
2024-07-04,UPI-TATA POWER-058299288253@axl,-2819.36
2024-07-05,IRCTC BANGALORE,-789.65
2024-07-05,PLAYSTATION STO 832871,-355.18
2024-07-06,ACH D- MILK DAIRY BOOTH-178605,-1569.71
2024-07-07,MUMBAI LOCAL PASS NOIDA,-903.70
2024-07-08,H&M 323518,-2718.35
2024-07-09,UPI/840486921/GUPTA PROVISION STORE/oksbi,-1362.20
2024-07-10,ACH D- BMTC BUS PASS-610584,-443.65
2024-07-10,PUNJABI DHABA *26095,-189.10
2024-07-10,UPI-JIOMART-497827874@axl,-1771.66
2024-07-10,UPI/274365917689/VI RECHARGE/oksbi,-1316.89
2024-07-10,UPI/441674203/SHELL FUEL/okhdfc,-1400.33
2024-07-11,NETFLIX CHENNAI,-387.24
2024-07-11,UPI-PAYTM INSIDER-421055721204@ybl,-1677.50
2024-07-13,AMAZON *36783,-2343.26
2024-07-13,EXAM FEE NTA DELHI,-7468.66
2024-07-16,BLUE TO 594115,-252.40
2024-07-16,POS 1649XXXXXX9534 SHELL FUEL GURGAON,-657.00
2024-07-18,AIRBNB MUMBAI,-18666.94
2024-07-19,POS 8772XXXXXX1728 BSES RAJDHANI BANGALORE,-1519.85
2024-07-20,BHARAT GAS *23969,-2572.61
2024-07-20,HP PETROL PUMP BANGALORE,-1933.89
2024-07-23,MUMBAI LOCAL PASS *68143,-703.92
2024-07-23,PHARMEASY *71108,-1167.53
2024-07-23,POS 7863XXXXXX8062 FRESH VEGETABLES MART GURGAON,-2153.25
2024-07-23,RELIANCE DIGITAL *00150,-2313.34
2024-07-24,DELHI METRO *99094,-664.96
2024-07-25,ACH D- SWIGGY INSTAMART-131167,-1505.71
2024-07-25,DMART *61477,-579.78
2024-07-27,POS 5432XXXXXX9435 PUNJABI DHABA BANGALORE,-615.07
2024-07-27,SHELL FUEL GURGAON,-708.01
2024-07-28,UPI/583267269/INDIAN OIL PETROL/ybl,-766.14
2024-07-29,ACH D- SONYLIV-278363,-213.66
2024-07-29,ACH D- SONYLIV-278363,-213.66
2024-07-29,UPI/831486419/BMTC BUS PASS/oksbi,-975.75
2024-07-30,BARBEQUE NATION *49313,-209.53
2024-07-30,MEDPLUS *20632,-1081.07
2024-07-31,CHATGPT PLUS *46128,-358.68
2024-07-31,UPI-CAFE COFFEE DAY-599758597544@icici,-520.73
2024-07-31,UPI-INDIAN OIL PETROL-386558195@ybl,-1382.31
2024-08-01,UPI-PRACTO CONSULT-467838898@ybl,-619.30
2024-08-02,POS 6500XXXXXX3897 BLUE TOKAI DELHI,-385.08
2024-08-03,POS 4864XXXXXX6663 OLA CABS BANGALORE,-679.56
2024-08-03,UPI-BLUE TOKAI-741400142@axl,-621.53
2024-08-04,SALARY CREDIT HYDERABAD,110846.92
2024-08-04,UPI/389207895/HP PETROL PUMP/okhdfc,-1704.69
2024-08-05,RAPIDO 238259,-1268.73
2024-08-06,ACH D- ADANI ELECTRICITY-652712,-2011.22
2024-08-06,UPI-ZOMATO-235154198388@icici,-478.00
2024-08-07,ACH D- BMTC BUS PASS-132155,-985.73
2024-08-07,POS 4665XXXXXX8756 JIOMART HYDERABAD,-1557.44
2024-08-07,POS 5650XXXXXX9174 AMAZON BANGALORE,-3860.06
2024-08-07,UPI/974520574/VI RECHARGE/oksbi,-1079.27
2024-08-07,ZOMATO NOIDA,-1231.82
2024-08-08,UPI/765428749/SPENCERS/ybl,-1672.60
2024-08-09,ACH D- BOX8-670304,-567.89
2024-08-09,BOX8 *33043,-784.49
2024-08-09,POS 1917XXXXXX1158 BOX8 CHENNAI,-1136.75
2024-08-09,POS 7739XXXXXX7194 BOX8 CHENNAI,-638.43
2024-08-09,POS 9715XXXXXX5099 BOX8 NOIDA,-832.40
2024-08-09,UPI-BOX8-199653722@ybl,-991.66
2024-08-09,UPI-BOX8-596820656752@axl,-714.15
2024-08-09,UPI-BOX8-876818666@ybl,-944.39
2024-08-09,UPI-UBER-959704425228@axl,-420.44
2024-08-10,ACH D- EATSURE-981256,-751.00
2024-08-10,CHATGPT  607028,-335.82
2024-08-10,POS 2864XXXXXX2157 DMART HYDERABAD,-1259.47
2024-08-10,POS 7893XXXXXX5834 CULT FIT HYDERABAD,-1163.91
2024-08-11,UPI-BLINKIT-161788594054@icici,-730.93
2024-08-12,BURGER KING 747463,-374.93
2024-08-12,DELHI METRO *00875,-312.34
2024-08-13,ACH D- MORE SUPERMARKET-855059,-3836.38
2024-08-13,PUNJABI DHABA *86549,-894.50
2024-08-13,UPI/667034212920/MUMBAI LOCAL PASS/oksbi,-573.64
2024-08-14,ACH D- BLUE TOKAI-689722,-594.84
2024-08-14,ACH D- YOUTUBE PREMIUM-125823,-324.73
2024-08-14,POS 8858XXXXXX9880 SPENCERS MUMBAI,-553.57
2024-08-15,DOMINOS  912936,-567.73
2024-08-16,UPI-MILK DAIRY BOOTH-019466250321@axl,-1195.28
2024-08-18,DELHI METRO *47537,-1346.45
2024-08-20,INOX 203626,-1569.08
2024-08-21,POS 4443XXXXXX6880 BIG BAZAAR CHENNAI,-830.54
2024-08-22,ACH D- ZARA-151757,-2807.64
2024-08-22,BSES RAJDHANI *27580,-4576.92
2024-08-23,GOLDS GYM BANGALORE,-3530.08
2024-08-24,UPI/617084234/ZOMATO/paytm,-666.05
2024-08-25,ADANI ELECTRICITY MUMBAI,-1343.99
2024-08-25,POS 3561XXXXXX3240 BOOKS PUBLISHER BANGALORE,-12397.99
2024-08-27,PLAYSTATIO 432172,-817.79
2024-08-28,AMAZON PRIME PUNE,-133.25
2024-08-28,DREAM11 CHENNAI,-81693.55
2024-08-28,POS 8355XXXXXX1302 DELHI METRO CHENNAI,-1402.52
2024-08-28,UPI/225771999/TATA POWER/ybl,-1591.44
2024-08-29,ACH D- DREAM11-913098,-583.19
2024-08-29,ACH D- INDIAN OIL PETROL-331822,-885.73
2024-08-29,SHARMA KIRANA GURGAON,-3441.82
2024-08-29,UPI-INDANE GAS-975560662@icici,-1294.42
2024-08-29,UPI/446088914/BURGER KING/okhdfc,-430.16
2024-08-30,BMTC BUS  967872,-547.28
2024-08-30,BSES RAJDHANI *75561,-2615.81
2024-08-30,DECATHLON *12785,-1050.13
2024-08-30,UPI/651957651/DECATHLON/ybl,-1505.91
2024-09-01,CROMA *88995,-1699.08
2024-09-01,UPI-ADANI ELECTRICITY-614512158@icici,-2128.90
2024-09-01,UPI/772012435/BARBEQUE NATION/ybl,-625.33
2024-09-02,SALARY CREDIT BANGALORE,115086.86
2024-09-02,UPI-IRCTC-819004449@ybl,-1094.75
2024-09-03,APPLE  180981,-1129.99
2024-09-03,VIJAY SALES BANGALORE,-3413.54
2024-09-04,LAL PA 670140,-1528.53
2024-09-05,UPI/505305556490/COMEDY CLUB TICKETS/oksbi,-1000.45
2024-09-06,ZOMATO MUMBAI,-468.56
2024-09-07,BWSSB WATER CHENNAI,-2401.92
2024-09-08,INDIAN OIL PE 256835,-831.43
2024-09-08,POS 2877XXXXXX6791 SAGAR RATNA HYDERABAD,-423.34
2024-09-09,DMART PUNE,-849.73
2024-09-09,UPI-SPENCERS-368338727@ybl,-2249.55
2024-09-10,POS 7281XXXXXX5808 UDEMY CHENNAI,-3857.72
2024-09-10,UPI-BLINKIT-008632017@ybl,-1395.57
2024-09-10,YOUTUBE PREMIUM BANGALORE,-161.43
2024-09-11,UPI-MORE SUPERMARKET-466343145218@axl,-950.03
2024-09-11,UPI/456464077/HP PETROL PUMP/okhdfc,-565.20
2024-09-12,UPI-MILK DAIRY BOOTH-428508519@icici,-768.47
