date,description,amount
2024-02-23,UPI-UNACADEMY-690219647212@ybl,-1584.57
2024-02-24,MEESHO *35139,-859.25
2024-02-24,UPI/804364079569/VIJAY SALES/paytm,-52730.98
2024-02-25,ACH D- UBER-631981,-104.38
2024-02-27,DELHI METRO GURGAON,-86.88
2024-02-27,PIZZA HUT *31908,-215.70
2024-02-27,POS 6992XXXXXX2479 PIZZA HUT GURGAON,-256.73
2024-02-28,UPI/090189072630/MCDONALDS/oksbi,-195.79
2024-03-02,BLUE TOKAI PUNE,-139.45
2024-03-02,POS 8642XXXXXX3007 HALDIRAMS PUNE,-165.49
2024-03-02,UPI/850939577301/BOOKMYSHOW/oksbi,-551.31
2024-03-03,BURGER KING 027833,-335.99
2024-03-03,CHATGPT PLUS *74827,-199.76
2024-03-03,UPI-NAMMA METRO-113222793@axl,-179.87
2024-03-04,ALLOWANCE FROM PARENTS CHENNAI,14721.08
2024-03-05,ACH D- MORE SUPERMARKET-597960,-435.25
2024-03-06,SWIGGY 858006,-231.96
2024-03-07,ACH D- CAFE COFFEE DAY-676713,-401.33
2024-03-08,MUMBAI LOCAL PASS *79474,-97.21
2024-03-09,UPI-MEESHO-817754839@ybl,-882.47
2024-03-10,POS 5961XXXXXX9740 STARBUCKS DELHI,-333.10
2024-03-10,UPI-BMTC BUS PASS-748378959@axl,-138.04
2024-03-10,UPI-UBER-779649389@ybl,-217.52
2024-03-12,RELIANCE FRESH *22734,-442.45
2024-03-12,UPI/055513512/DELHI METRO/paytm,-111.40
2024-03-12,UPI/483793702/BOOKS PUBLISHER/oksbi,-1889.02
2024-03-13,MCDONALDS *28135,-126.35
2024-03-14,POS 3837XXXXXX8531 GUPTA PROVISION STORE CHENNAI,-174.28
2024-03-15,ACH D- DELHI METRO-667451,-99.24
2024-03-15,UBER 815283,-175.71
2024-03-15,UPI-PUNJABI DHABA-944958706853@axl,-180.63
2024-03-17,COMEDY CLUB TICKETS *89101,-323.94
2024-03-17,MUMBAI LO 669329,-83.15
2024-03-18,KFC BANGALORE,-166.99
2024-03-19,UPI/693755362/BOX8/paytm,-165.73
2024-03-21,POS 8822XXXXXX4267 DELHI METRO NOIDA,-141.32
2024-03-21,UPI-STARBUCKS-207376773058@icici,-167.00
2024-03-22,FRESH VEGETABLE 612529,-745.15
2024-03-23,DMART 526952,-615.09
2024-03-23,UPI-CAFE COFFEE DAY-479646706457@ybl,-224.89
2024-03-24,BHARAT PETROLEUM *91819,-120.85
2024-03-24,UPI-TATA POWER-133846628964@icici,-393.21
2024-03-25,OLA CAB 289542,-122.79
2024-03-25,UPI/210570742/DELHI METRO/paytm,-161.23
2024-03-25,UPI/434670863/COMEDY CLUB TICKETS/paytm,-719.79
2024-03-26,POS 5419XXXXXX2674 PRACTO CONSULT CHENNAI,-115.48
2024-03-27,ACH D- EATSURE-553633,-213.47
2024-03-30,POS 2615XXXXXX8692 AMAZON NOIDA,-1547.42
2024-03-30,THIRD WAVE COFF 751217,-502.09
2024-04-01,RAPIDO DELHI,-151.21
2024-04-02,ALLOWANCE FROM PARENTS PUNE,14776.49
2024-04-03,POS 8591XXXXXX5341 IRCTC HYDERABAD,-88.53
2024-04-04,ACH D- PIZZA HUT-958747,-294.39
2024-04-05,ACH D- PUNJABI DHABA-749498,-122.80
2024-04-06,FORTIS H 796196,-224.83
2024-04-08,POS 9667XXXXXX7732 STEAM GAMES BANGALORE,-247.04
2024-04-08,STEAM  938622,-181.49
2024-04-08,STEAM GAMES *88909,-261.69
2024-04-08,STEAM GAMES 244543,-256.58
2024-04-08,UPI-MORE SUPERMARKET-713817719@ybl,-357.58
2024-04-08,UPI/092179830597/STEAM GAMES/paytm,-207.37
2024-04-08,UPI/133753906/STEAM GAMES/ybl,-289.23
2024-04-08,UPI/148146257723/STEAM GAMES/oksbi,-245.44
2024-04-09,STARBUCKS *71132,-183.07
2024-04-09,UPI-CAFE COFFEE DAY-044402265@axl,-138.86
2024-04-10,BLINKIT 446510,-477.20
2024-04-10,UBER *35025,-57.64
2024-04-11,ACH D- BLUE TOKAI-391865,-202.35
2024-04-11,APOLLO PHARMACY *61430,-286.08
2024-04-12,ACH D- DREAM11-359896,-291.48
2024-04-12,ACH D- STARBUCKS-465509,-132.99
2024-04-12,DMART BANGALORE,-714.57
2024-04-12,UPI-DELHI METRO-556350612@axl,-112.99
2024-04-12,UPI-ZARA-629044724@ybl,-279.64
2024-04-13,ACH D- SWIGGY-676429,-193.96
2024-04-15,PIZZA HUT *53074,-131.69
2024-04-15,POS 9907XXXXXX1319 GOOGLE ONE PUNE,-276.41
2024-04-18,POS 2388XXXXXX3194 STARBUCKS HYDERABAD,-265.14
2024-04-19,POS 5945XXXXXX3604 PIZZA HUT DELHI,-288.64
2024-04-20,UPI-BOX8-448653664133@icici,-330.72
2024-04-20,UPI/661010435823/MUMBAI LOCAL PASS/paytm,-97.88
2024-04-21,BLUE TOK 937102,-221.67
2024-04-21,MORE SUPERMARKET CHENNAI,-303.03
2024-04-21,SHARMA KIRA 964281,-227.23
2024-04-21,UPI/909168088190/BSES RAJDHANI/oksbi,-328.92
2024-04-22,POS 2791XXXXXX5067 MCDONALDS MUMBAI,-225.48
2024-04-23,ACH D- RAPIDO-339499,-88.97
2024-04-23,KFC GURGAON,-145.86
2024-04-24,ACH D- DMART-504630,-164.90
2024-04-26,BOX8 864678,-260.16
2024-04-28,POS 9064XXXXXX9882 COMEDY CLUB TICKETS PUNE,-82.88
2024-04-30,POS 2276XXXXXX7108 DELHI METRO HYDERABAD,-61.88
2024-05-02,DREAM11 171228,-192.65
2024-05-03,ALLOWANCE FROM PARENTS NOIDA,15097.88
2024-05-04,DMART *54819,-262.65
2024-05-04,RAPIDO MUMBAI,-51.22
2024-05-04,UPI/487421182/MICROSOFT 365/okhdfc,-190.71
2024-05-05,ACH D- HALDIRAMS-339030,-120.84
2024-05-05,POS 5631XXXXXX2867 BHARAT PETROLEUM MUMBAI,-115.65
2024-05-05,SPENCER 759986,-205.34
2024-05-05,UPI/530094554619/MUMBAI LOCAL PASS/okhdfc,-135.51
2024-05-06,UPI-BLUE TOKAI-242207603@icici,-168.39
2024-05-08,ACH D- BOOKS PUBLISHER-970300,-2066.11
2024-05-09,UBER 492088,-130.74
2024-05-09,UPI-PUNJABI DHABA-842356509985@axl,-348.06
2024-05-10,PAYTM INSI 917915,-170.24
2024-05-11,STARBUCKS *27821,-166.10
2024-05-12,STARBUCKS *56103,-172.90
2024-05-13,FRESH VEGETABLE 598376,-195.98
2024-05-14,BLUSMART NOIDA,-190.56
2024-05-15,POS 9598XXXXXX4669 LIFESTYLE STORES BANGALORE,-697.32
2024-05-16,JIO PREPAID CHENNAI,-446.27
2024-05-17,STARBUCKS *11559,-355.72
2024-05-17,UPI-BOOKMYSHOW-997299414772@icici,-609.90
2024-05-18,EATSUR 522380,-301.90
2024-05-20,UPI-KFC-026941748@ybl,-123.72
2024-05-21,POS 3516XXXXXX1893 HALDIRAMS NOIDA,-261.10
2024-05-21,SONYLI 930245,-357.84
2024-05-22,ACH D- PAYTM INSIDER-865979,-461.24
2024-05-22,UPI-ZOMATO-968299033@axl,-119.92
2024-05-22,UPI/971022180/GOLDS GYM/ybl,-222.35
2024-05-24,UPI-EATSURE-128778851@icici,-270.10
2024-05-25,HALDIR 108239,-335.47
2024-05-25,POS 1293XXXXXX1067 UBER PUNE,-137.51
2024-05-27,POS 1587XXXXXX9996 VI RECHARGE GURGAON,-574.40
2024-05-29,UPI-UBER-808149238767@ybl,-127.79
2024-05-31,POS 1138XXXXXX4666 KFC DELHI,-107.65
2024-06-01,UPI-DMART-633162843@icici,-2472.34
2024-06-03,ACH D- DELHI METRO-627611,-131.94
2024-06-03,ALLOWANCE FROM PARENTS DELHI,14764.09
2024-06-03,BLUE TOKAI BANGALORE,-172.77
2024-06-03,BWSSB WATE 322618,-2973.73
2024-06-03,UPI-HP PETROL PUMP-498694649033@icici,-159.09
2024-06-05,PUNJABI DHA 169346,-195.85
2024-06-06,JIOMART GURGAON,-296.84
2024-06-06,POS 7358XXXXXX8695 CAFE COFFEE DAY CHENNAI,-250.42
2024-06-06,UPI-RELIANCE FRESH-857069509@icici,-513.50
2024-06-07,PVR CINEMAS *88172,-203.22
2024-06-08,INDIAN OIL PETROL DELHI,-102.79
2024-06-08,UPI/213712874421/HALDIRAMS/paytm,-336.53
2024-06-11,ACH D- STARBUCKS-976258,-126.62
2024-06-12,ACH D- MUMBAI LOCAL PASS-703867,-97.76
2024-06-12,DREAM11 *24639,-361.94
2024-06-12,UPI-MANIPAL HOSPITAL-757863630@ybl,-218.80
2024-06-13,ACH D- BHARAT PETROLEUM-939030,-130.98
2024-06-15,BOOKMY 214337,-313.10
2024-06-15,EATSUR 001208,-248.98
2024-06-15,PVR CINEMA 037207,-1051.27
2024-06-15,UPI-VIJAY SALES-107697011@axl,-1077.71
2024-06-18,ACH D- DREAM11-932978,-756.71
2024-06-18,UPI-DELHI METRO-187404186534@icici,-258.82
2024-06-20,GOOGLE ONE *27848,-192.66
2024-06-21,GOLDS GYM GURGAON,-308.31
2024-06-23,ACH D- BARBEQUE NATION-956934,-344.13
2024-06-23,STARBUCKS *35266,-320.21
2024-06-24,POS 8901XXXXXX7081 MUMBAI LOCAL PASS BANGALORE,-108.31
2024-06-24,PUNJABI D 236344,-154.54
2024-06-24,VI RECHA 563358,-575.63
2024-06-26,ACH D- DELHI METRO-525146,-55.42
2024-06-26,CHATGPT PLUS PUNE,-93.33
2024-06-26,MCDONALDS *91697,-125.36
2024-06-26,UPI-BLINKIT-389854279055@ybl,-354.07
2024-06-26,UPI-INDIGO AIRLINES-802938027891@axl,-67031.15
2024-06-27,ACH D- KFC-587274,-413.54
2024-06-27,DELHI METRO DELHI,-126.79
2024-06-27,SHELL FUEL DELHI,-109.82
2024-06-27,UPI-EATSURE-781627345@axl,-279.78
2024-06-29,ACH D- SWIGGY-189913,-111.44
2024-06-29,STARBU 298116,-109.19
2024-06-30,ACH D- BMTC BUS PASS-430984,-68.80
2024-06-30,ACH D- EATSURE-639292,-113.50
2024-07-02,BOX8 MUMBAI,-264.54
2024-07-03,ACH D- DELHI METRO-539963,-168.33
2024-07-03,ALLOWANCE FROM PARENTS BANGALORE,15364.32
2024-07-03,SPOTIFY MUMBAI,-259.20
2024-07-03,SPOTIFY MUMBAI,-259.20
2024-07-04,BLUE TOKAI *67417,-277.53
2024-07-05,POS 1448XXXXXX3317 PRACTO CONSULT BANGALORE,-77022.94
2024-07-05,POS 3196XXXXXX9230 ZEPTO NOIDA,-195.64
2024-07-06,UPI-STARBUCKS-537500738@ybl,-459.63
2024-07-07,SHELL FUE 617694,-87.00
2024-07-08,ACH D- HALDIRAMS-642752,-289.79
2024-07-08,POS 2070XXXXXX8787 PLAYSTATION STORE BANGALORE,-430.46
2024-07-09,ACH D- SAGAR RATNA-697717,-497.40
2024-07-09,ACH D- SWIGGY-786563,-123.64
2024-07-10,INDIAN OIL PETROL BANGALORE,-48.78
2024-07-10,MORE SUPERMARKET *23903,-241.34
2024-07-11,INDIAN OIL PETROL BANGALORE,-48.78
2024-07-12,ACH D- UNACADEMY-751034,-1975.32
2024-07-12,MILK DAI 339920,-247.03
2024-07-14,FORTIS HOSPITAL *53616,-156.53
2024-07-16,ACH D- EATSURE-688426,-132.64
2024-07-16,ACH D- SPOTIFY-315154,-173.67
2024-07-16,POS 3901XXXXXX8197 FRESH VEGETABLES MART MUMBAI,-182.89
2024-07-18,BOOKMYSHOW GURGAON,-334.48
2024-07-18,MUMBAI LOCAL PASS CHENNAI,-270.58
2024-07-19,ACH D- TATA POWER-283514,-742.38
2024-07-19,PVR CI 638765,-172.03
2024-07-19,UPI-IRCTC-416790061879@ybl,-95.70
2024-07-20,BHARAT  016086,-70.49
2024-07-20,HP PETROL PUMP 739556,-84.86
2024-07-21,UPI/233844605/DELHI METRO/oksbi,-119.45
2024-07-23,HP PETROL  973073,-153.31
2024-07-25,EATSURE *95550,-144.84
2024-07-25,POS 7737XXXXXX5970 BIGBASKET GURGAON,-150.48
2024-07-25,SWIGGY 109988,-137.93
2024-07-25,UPI-BLUE TOKAI-651431367138@icici,-161.74
2024-07-29,DELHI METRO 330488,-60.01
2024-07-29,POS 8434XXXXXX7719 HP PETROL PUMP NOIDA,-89.29
2024-07-31,BLINKI 454364,-162.72
2024-08-01,POS 5726XXXXXX3056 EATSURE DELHI,-131.90
2024-08-01,UPI-JIOMART-159330963838@icici,-441.90
2024-08-02,PUNJABI DH 556270,-299.90
2024-08-02,SHELL FUEL DELHI,-42.98
2024-08-03,ACH D- BMTC BUS PASS-436030,-62.02
2024-08-04,ALLOWANCE FROM PARENTS BANGALORE,14960.67
2024-08-04,DMART 484100,-212.18
2024-08-05,SPOTIFY 332398,-298.88
2024-08-06,BLUE TOKAI BANGALORE,-210.53
2024-08-06,SWIGGY GURGAON,-243.91
2024-08-06,UPI/487626549601/RELIANCE FRESH/paytm,-270.93
2024-08-10,UPI/623361577108/ICLOUD/oksbi,-98.16
2024-08-12,UPI-SHELL FUEL-584588436698@axl,-91.11
2024-08-13,STARBUCKS 960969,-89.79
2024-08-14,OLA CABS *32448,-83.12
2024-08-16,ACH D- WESTSIDE-846389,-1282.93
2024-08-16,BOOKMYSHOW *09704,-213.32
2024-08-16,SPOTIFY *99195,-314.70
2024-08-17,UPI/895462011894/IRCTC/paytm,-86.87
2024-08-19,ACH D- EATSURE-787890,-162.51
2024-08-19,BOOKS PUBLISHER PUNE,-1607.21
2024-08-19,EATSURE CHENNAI,-143.29
2024-08-19,HALDIRA 028044,-247.49
2024-08-19,OLA CAB 941718,-67.55
2024-08-19,STARBUCKS HYDERABAD,-273.21
2024-08-19,STEAM GAMES PUNE,-456.31
2024-08-19,UPI-BMTC BUS PASS-277235851509@axl,-16.04
2024-08-19,UPI-EATSURE-282769979@icici,-208.81
2024-08-19,UPI-EATSURE-969232233@ybl,-218.06
2024-08-19,UPI-THIRD WAVE COFFEE-179974080@icici,-196.64
2024-08-19,UPI/748855156/EATSURE/paytm,-148.06
2024-08-20,NETMED 180716,-75191.06
2024-08-20,OLA CABS *07917,-81.14
2024-08-20,PVR CINEM 558646,-266.00
2024-08-21,COMEDY CLUB TICKETS CHENNAI,-186.02
2024-08-22,INDANE GAS *11954,-856.27
2024-08-22,KFC *27203,-394.44
2024-08-22,MORE SUPERMARKET *72074,-347.40
2024-08-23,ACH D- DELHI METRO-587957,-57.99
2024-08-23,MORE SUPERMARKET *72074,-347.40
2024-08-23,POS 4806XXXXXX9513 MYNTRA BANGALORE,-481.23
2024-08-26,DELHI METRO *42507,-99.58
2024-08-26,UPI-BOX8-869644832404@icici,-144.89
2024-08-27,ACH D- DMART-439984,-123.02
2024-08-28,ACH D- BLUE TOKAI-769809,-240.90
2024-08-30,UPI-BOX8-105248169627@icici,-109.10
2024-08-31,SPENCERS *75311,-288.36
2024-09-01,ALLOWANCE FROM PARENTS HYDERABAD,15565.00
2024-09-01,POS 8947XXXXXX8724 BYJUS NOIDA,-1656.93
2024-09-02,ACH D- BOOKMYSHOW-219470,-329.08
2024-09-03,ACH D- BLUE TOKAI-119506,-125.83
2024-09-07,OLA CA 772003,-202.04
2024-09-07,POS 8685XXXXXX2948 SWIGGY BANGALORE,-248.72
2024-09-09,ACH D- OLA CABS-372864,-158.57
2024-09-09,KFC *62641,-394.62
2024-09-09,UPI-MCDONALDS-290784016336@icici,-254.34
2024-09-10,POS 6813XXXXXX7219 SWIGGY DELHI,-218.12
2024-09-11,UPI-HALDIRAMS-129269082225@icici,-77.97
2024-09-11,UPI/117750312639/MCDONALDS/ybl,-149.55
2024-09-12,POS 6132XXXXXX1723 HP PETROL PUMP MUMBAI,-85.51
2024-09-13,POS 8506XXXXXX2404 BLUSMART CHENNAI,-53.99
2024-09-13,UPI/872752764/CAFE COFFEE DAY/oksbi,-148.29
2024-09-14,APOLLO PHARMACY *75524,-390.63
2024-09-14,POS 6779XXXXXX5660 THIRD WAVE COFFEE GURGAON,-287.73
2024-09-15,POS 9096XXXXXX2941 OLA CABS NOIDA,-314.17
2024-09-16,ACH D- CAFE COFFEE DAY-683707,-102.08
2024-09-17,UPI/475367614602/BHARAT PETROLEUM/okhdfc,-252.43
2024-09-18,THIRD WAVE COFFEE GURGAON,-140.92
2024-09-20,POS 8825XXXXXX5921 COMEDY CLUB TICKETS MUMBAI,-914.74
2024-09-21,POS 9021XXXXXX8298 GOOGLE ONE PUNE,-93.73
2024-09-21,SWIGGY *94080,-137.67
2024-09-21,UPI-STEAM GAMES-689646936633@ybl,-295.54
2024-09-22,CAFE COFFEE DAY MUMBAI,-333.24
2024-09-23,ACH D- RAPIDO-711893,-109.24
2024-09-23,BIGBASKET CHENNAI,-467.05
2024-09-23,COMEDY CLUB TICKETS MUMBAI,-175.85
2024-09-24,ACT FIB 206300,-614.10
2024-09-25,MUMBAI LOCAL PASS *86734,-56.02
2024-09-25,UPI-NYKAA-806635981@axl,-683.89
2024-09-26,KFC 763494,-128.21
2024-09-26,UPI/526017253/PUNJABI DHABA/paytm,-341.65
2024-09-27,BLUE TOKA 268899,-217.47
2024-09-27,POS 3003XXXXXX6134 GUPTA PROVISION STORE PUNE,-167.33
2024-09-29,UPI-MANIPAL HOSPITAL-493602132@icici,-165.22
2024-09-30,UPI-JIOMART-119425439@icici,-691.59
2024-09-30,UPI-SHARMA KIRANA-397281438672@axl,-431.97
2024-10-01,ACH D- STEAM GAMES-853754,-287.59
2024-10-01,INDIAN OIL PETROL *67186,-104.63
2024-10-03,ALLOWANCE FROM PARENTS MUMBAI,15707.67
2024-10-04,BLUE TOKAI *94259,-112.52
2024-10-05,SHARMA KIRANA BANGALORE,-96.00
2024-10-05,UPI/588412973/ICLOUD/oksbi,-191.74
2024-10-06,BOOKMYSHOW *90637,-252.64
2024-10-06,UPI/894966424788/PAYTM INSIDER/ybl,-376.17
2024-10-07,UPI/571075277910/BLUE TOKAI/okhdfc,-209.76
2024-10-09,MCDONALDS MUMBAI,-138.96
2024-10-09,UPI-BHARAT PETROLEUM-333889269913@icici,-161.99
2024-10-10,KFC MUMBAI,-206.75
2024-10-11,HP PETROL PUMP GURGAON,-65.80
2024-10-13,COURSERA 346975,-1831.33
2024-10-13,UPI-PIZZA HUT-866438678@ybl,-223.96
2024-10-13,UPI/044442829625/SPENCERS/okhdfc,-270.38
2024-10-14,ACH D- APPLE STORE-701056,-1033.68
2024-10-17,POS 2807XXXXXX2980 HALDIRAMS GURGAON,-187.72
2024-10-17,UPI-RAPIDO-565650102@icici,-72.95
2024-10-18,ACH D- NAMMA METRO-815234,-1090.47
2024-10-20,UPI-BESCOM-270349738@ybl,-297.12
2024-10-23,BLINKIT *05354,-370.57
2024-10-24,UPI/327579682268/STARBUCKS/oksbi,-134.14
2024-10-25,POS 6139XXXXXX6638 BOX8 HYDERABAD,-126.94
2024-10-25,UPI-MCDONALDS-627571498956@axl,-121.67
2024-10-26,CULT FIT 138735,-624.28
2024-10-26,NAMMA  588419,-171.42
2024-10-26,NAMMA METR 824988,-104.75
2024-10-26,POS 8900XXXXXX5477 GUPTA PROVISION STORE BANGALORE,-471.93
2024-10-26,UPI-PIZZA HUT-881167617066@ybl,-337.21
2024-10-27,STARBUCKS *41440,-147.43
2024-10-28,POS 5019XXXXXX8760 BOX8 BANGALORE,-88.98
2024-10-28,POS 9548XXXXXX4103 MORE SUPERMARKET BANGALORE,-462.23
2024-10-29,UBER *70806,-185.33
2024-10-29,UPI-MUMBAI LOCAL PASS-969094926@axl,-145.79
2024-11-01,EATSURE 132062,-1191.24
2024-11-01,POS 7156XXXXXX4348 SHARMA KIRANA DELHI,-280.20
2024-11-04,ACH D- RELIANCE FRESH-500945,-384.95
2024-11-04,ALLOWANCE FROM PARENTS CHENNAI,15788.89
2024-11-04,UPI-PLAYSTATION STORE-541984461@icici,-441.25
2024-11-05,KFC BANGALORE,-161.98
2024-11-07,POS 1721XXXXXX7810 BLINKIT DELHI,-158.69
2024-11-07,UBER *97737,-90.52
2024-11-07,UPI/873443733/HP PETROL PUMP/oksbi,-108.01
2024-11-08,STARBUCKS MUMBAI,-335.45
2024-11-08,UPI-NAMMA METRO-635928493@ybl,-65.85
2024-11-09,ACH D- DELHI METRO-643725,-170.73
2024-11-09,MILK DAIRY BOOTH PUNE,-365.66
2024-11-10,ACH D- OLA CABS-106732,-156.18
2024-11-10,CULT FIT 081789,-315.95
2024-11-10,PIZZA HUT 161875,-143.64
2024-11-10,UBER 137119,-99.64
2024-11-10,UPI/100247029670/BHARAT PETROLEUM/paytm,-156.23
2024-11-11,ACH D- SHELL FUEL-860448,-209.26
2024-11-11,INOX 713895,-270.19
2024-11-14,UPI-KFC-254067378@ybl,-206.81
2024-11-15,UPI-PIZZA HUT-483312630856@ybl,-206.58
2024-11-16,UPI-SWIGGY-067442186@axl,-1655.68
2024-11-20,ACH D- BLUE TOKAI-966621,-142.94
2024-11-20,GOOGLE ONE *39946,-212.41
2024-11-20,POS 1719XXXXXX2103 FRESH VEGETABLES MART CHENNAI,-192.44
2024-11-21,UPI/801612058/RAPIDO/ybl,-113.36
2024-11-22,UPI-SAGAR RATNA-695562010@icici,-90.92
2024-11-23,UBER *36644,-164.95
2024-11-24,BLUE TO 457774,-293.44
2024-11-24,UPI/693873884164/EATSURE/ybl,-189.41
2024-11-26,UPI-HP PETROL PUMP-740935513@axl,-338.43
2024-11-27,COMEDY CLUB  141622,-323.42
2024-11-29,CAFE COFFEE DAY *26296,-239.07
2024-11-30,ACH D- DREAM11-947718,-480.31
2024-12-01,BLUSMART *57282,-127.90
2024-12-02,ACH D- BOX8-248548,-240.74
2024-12-02,ALLOWANCE FROM PARENTS PUNE,15787.18
2024-12-02,POS 8145XXXXXX2109 BMTC BUS PASS MUMBAI,-48.97
2024-12-03,ACH D- GOLDS GYM-967438,-260.22
2024-12-05,MCDONALD 023940,-145.37
2024-12-06,EATSUR 796048,-140.34
2024-12-09,POS 1942XXXXXX6828 STARBUCKS NOIDA,-149.56
2024-12-09,UPI-CAFE COFFEE DAY-389430079@icici,-325.11
2024-12-13,BLINKIT PUNE,-183.73
2024-12-13,POS 2939XXXXXX6906 MEESHO CHENNAI,-734.66
2024-12-15,PAYTM INSIDER *21807,-389.54
2024-12-16,AIRTEL POSTPAID *14713,-825.42
2024-12-18,ACH D- EATSURE-811160,-391.92
2024-12-18,ACH D- GOOGLE ONE-480002,-152.30
2024-12-18,ZEPTO *14813,-105.75
2024-12-19,UPI-SHELL FUEL-817159617@ybl,-84.44
2024-12-20,POS 3435XXXXXX3401 TATA POWER BANGALORE,-219.16
2024-12-20,UPI/968520859433/BOX8/okhdfc,-381.26
2024-12-21,POS 1779XXXXXX3977 BLUSMART CHENNAI,-100.68
2024-12-21,UPI/981515811/CAFE COFFEE DAY/ybl,-241.62
2024-12-22,DMART *45042,-365.69
2024-12-22,SPENCE 378598,-274.43
2024-12-23,UPI/178834252/MYNTRA/paytm,-1274.29
2024-12-23,UPI/451112084/PLAYSTATION STORE/oksbi,-749.32
2024-12-24,UPI-NAMMA METRO-144481591238@icici,-78.97
2024-12-25,IRCTC *76926,-434.51
2024-12-26,ACH D- CAFE COFFEE DAY-952353,-103.06
2024-12-26,ACH D- CHAAYOS-871037,-129.26
2024-12-26,UPI-BLUE TOKAI-060115063328@axl,-190.19
2024-12-26,UPI/186114211/MILK DAIRY BOOTH/ybl,-126.25
2024-12-27,POS 6318XXXXXX1938 UBER HYDERABAD,-129.22
2024-12-28,GOOGLE ONE *21899,-110.32
2024-12-28,UPI/691466510180/PIZZA HUT/okhdfc,-222.23
2024-12-30,ACH D- OLA CABS-877301,-73.26
2024-12-30,MUMBAI LOC 157863,-72.05
2024-12-30,UPI/349153417/STARBUCKS/paytm,-143.44
2024-12-30,UPI/585803522/SWIGGY/paytm,-184.30
2024-12-31,POS 7567XXXXXX5448 BHARAT PETROLEUM GURGAON,-78.33
2025-01-01,ALLOWANCE FROM PARENTS HYDERABAD,15332.69
2025-01-01,DOMINOS PIZZA *26004,-155.33
2025-01-01,POS 6715XXXXXX6426 DREAM11 HYDERABAD,-592.18
