date,description,amount
2024-02-11,POS 4712XXXXXX2927 SPENCERS CHENNAI,-1242.41
2024-02-11,TATA POWER *36633,-3085.85
2024-02-12,MICROSOFT 365 *07343,-278.42
2024-02-12,UPI/249722946266/THIRD WAVE COFFEE/oksbi,-145.83
2024-02-13,STARBUCKS *54472,-267.84
2024-02-14,BMTC BUS PASS *55431,-46.54
2024-02-15,BHARAT PETR 221199,-224.53
2024-02-17,ACH D- BLUSMART-404473,-59.78
2024-02-21,DELHI MET 763454,-89.53
2024-02-21,MEDPLUS *19799,-935.61
2024-02-22,RAPIDO 966372,-132.29
2024-02-25,INDANE GAS *24969,-1873.15
2024-02-25,OLA CABS *32672,-28.27
2024-02-26,BLINKIT *26669,-511.34
2024-02-26,POS 4580XXXXXX5059 HALDIRAMS HYDERABAD,-211.15
2024-02-29,UPI/125312081/SPENCERS/oksbi,-1389.20
2024-03-01,BLUSMART *69568,-305.29
2024-03-01,UPI/606133312/MILK DAIRY BOOTH/paytm,-1158.09
2024-03-02,ACH D- GUPTA PROVISION STORE-511274,-355.00
2024-03-02,SALARY CREDIT CHENNAI,58644.82
2024-03-03,POS 5556XXXXXX1910 NYKAA HYDERABAD,-2663.11
2024-03-03,UBER 302866,-311.72
2024-03-04,ZOMATO GURGAON,-426.37
2024-03-06,UPI-RELIANCE FRESH-700863728@ybl,-749.00
2024-03-08,UPI/803368072/SAGAR RATNA/oksbi,-401.74
2024-03-09,SHELL FUEL *06074,-153.73
2024-03-09,UBER 607301,-52.48
2024-03-10,POS 6804XXXXXX4398 MILK DAIRY BOOTH NOIDA,-324.16
2024-03-11,GUPTA PROVISION STORE *69312,-643.39
2024-03-12,RENT TRANSFER LANDLORD *15650,-11476.84
2024-03-13,POS 2818XXXXXX9186 SHARMA KIRANA DELHI,-577.73
2024-03-14,POS 1923XXXXXX6761 BHARAT PETROLEUM CHENNAI,-124.99
2024-03-16,SHELL FUEL HYDERABAD,-82.43
2024-03-17,UPI/457807618/GUPTA PROVISION STORE/paytm,-1682.31
2024-03-19,DELHI METRO *03892,-129.19
2024-03-20,RAPIDO NOIDA,-175.46
2024-03-20,UPI/620835292598/SWIGGY INSTAMART/paytm,-508.07
2024-03-21,UPI/458857547971/SPOTIFY/oksbi,-62.70
2024-03-24,BMTC BU 205055,-181.73
2024-03-24,UPI/263389302/BLINKIT/ybl,-1107.82
2024-03-27,ACH D- INDANE GAS-734011,-1136.75
2024-03-27,OLA CABS MUMBAI,-69.49
2024-03-29,POS 6868XXXXXX4066 ACT FIBERNET MUMBAI,-616.96
2024-03-29,UPI/668710142/MORE SUPERMARKET/ybl,-1608.34
2024-03-30,ACH D- MEESHO-833292,-1052.18
2024-03-30,ACH D- MEESHO-866162,-1692.87
2024-03-30,ACH D- NAMMA METRO-706636,-114.54
2024-03-30,MEESHO *77640,-1245.03
2024-03-30,MEESHO NOIDA,-912.63
2024-03-30,POS 4937XXXXXX7251 MEESHO NOIDA,-1340.17
2024-03-30,POS 6005XXXXXX4840 MEESHO CHENNAI,-1635.93
2024-03-30,TATA POWER DELHI,-316.04
2024-03-30,UPI/813377000/MEESHO/okhdfc,-1319.99
2024-04-01,SALARY CREDIT NOIDA,61729.06
2024-04-02,POS 8669XXXXXX5056 SHARMA KIRANA MUMBAI,-865.63
2024-04-02,UPI/360699139/ZOMATO/paytm,-155.13
2024-04-03,ADANI ELECTRICITY HYDERABAD,-840.37
2024-04-06,ACH D- RAPIDO-329622,-147.89
2024-04-08,BHARAT PETROLEUM CHENNAI,-148.58
2024-04-08,UPI-RELIANCE FRESH-791335115@ybl,-962.95
2024-04-09,BHARAT PETROLEUM 869981,-77.88
2024-04-12,UPI/468913609/CULT FIT/paytm,-1019.94
2024-04-13,ACH D- MILK DAIRY BOOTH-145417,-1211.18
2024-04-13,OLA CABS MUMBAI,-66.72
2024-04-13,POS 1129XXXXXX1786 INDIAN OIL PETROL CHENNAI,-140.13
2024-04-15,UPI-SHARMA KIRANA-621541277@axl,-1632.00
2024-04-19,ACH D- RAPIDO-880111,-88.96
2024-04-24,UPI/111583772/INDIAN OIL PETROL/okhdfc,-239.59
2024-04-25,DELHI METRO CHENNAI,-144.71
2024-04-25,DMART GURGAON,-930.22
2024-04-25,POS 8258XXXXXX1232 VIJAY SALES GURGAON,-1305.63
2024-04-25,UPI/717723255/INDIAN OIL PETROL/oksbi,-284.44
2024-04-25,URBAN COMPANY *67706,-15859.24
2024-04-26,ACH D- ZOMATO-473652,-109.55
2024-04-26,POS 8799XXXXXX4595 ZOMATO DELHI,-133.06
2024-04-26,UPI-ZOMATO-191387819290@ybl,-218.52
2024-04-26,UPI-ZOMATO-214758807@axl,-136.21
2024-04-26,UPI/056046075/ZOMATO/paytm,-181.66
2024-04-26,ZOMATO *21879,-125.34
2024-04-27,UPI-HALDIRAMS-390418016@icici,-403.44
2024-04-29,POS 5379XXXXXX3975 IRCTC NOIDA,-122.04
2024-04-29,POS 8861XXXXXX6035 HALDIRAMS DELHI,-159.02
2024-04-29,VI RECHARGE *80940,-880.76
2024-04-30,JIOMAR 769853,-753.30
2024-05-01,RAPIDO CHENNAI,-131.15
2024-05-01,SALARY CREDIT HYDERABAD,61588.42
2024-05-01,UBER 033216,-195.21
2024-05-02,ACH D- SPENCERS-179228,-1224.65
2024-05-03,GUPTA PROVISION STORE PUNE,-672.83
2024-05-03,POS 5914XXXXXX5732 TATA POWER PUNE,-1498.23
2024-05-05,BESCOM DELHI,-1524.21
2024-05-05,GOOGLE ONE HYDERABAD,-126.73
2024-05-08,APOLLO PHARMACY GURGAON,-339.16
2024-05-08,SPENCERS 224215,-339.51
2024-05-09,MORE SUPERMARKET *20682,-670.18
2024-05-12,UPI-DECATHLON-213097478776@ybl,-2322.86
2024-05-13,ACH D- BIG BAZAAR-853494,-849.27
2024-05-14,HALDIRAMS *65494,-196.81
2024-05-16,ACH D- BARBEQUE NATION-888843,-134.02
2024-05-17,UBER PUNE,-155.28
2024-05-18,POS 1999XXXXXX5339 BHARAT PETROLEUM DELHI,-107.87
2024-05-18,POS 2266XXXXXX9659 BIG BAZAAR NOIDA,-1194.77
2024-05-18,UPI-SWIGGY-379106950@ybl,-261.74
2024-05-20,RENT TRANSFER LANDLORD NOIDA,-14177.01
2024-05-21,UPI/591461752/BIGBASKET/oksbi,-846.38
2024-05-22,ZEPTO BANGALORE,-1041.38
2024-05-23,UPI-GOLDS GYM-441041739204@axl,-908.24
2024-05-24,AIRTEL POSTPAID *54422,-2585.18
2024-05-25,OLA CAB 646255,-123.78
2024-05-25,POS 3662XXXXXX2441 UBER PUNE,-86.17
2024-05-27,THIRD WAVE CO 290443,-594.73
2024-05-29,GUPTA PROVISION STORE *84927,-1167.88
2024-05-30,NYKAA *38601,-1153.28
2024-05-30,STARBU 560123,-190.41
2024-05-30,UBER *70311,-82.54
2024-05-31,BOX8 580315,-305.25
2024-05-31,RAPIDO *62802,-123.70
2024-06-01,SHELL F 602198,-124.57
2024-06-02,ACH D- INDIAN OIL PETROL-156359,-163.89
2024-06-02,BLUE TOKAI HYDERABAD,-530.04
2024-06-03,ACH D- BESCOM-150929,-2574.25
2024-06-03,SALARY CREDIT NOIDA,62108.79
2024-06-04,BMTC BUS 467014,-78.72
2024-06-05,INDANE GAS *51135,-1552.39
2024-06-12,ACH D- GUPTA PROVISION STORE-513895,-753.72
2024-06-13,POS 1940XXXXXX5726 SAGAR RATNA GURGAON,-263.24
2024-06-13,UPI-BIG BAZAAR-624270554884@axl,-763.06
2024-06-13,UPI-ZEPTO-943725210@axl,-945.41
2024-06-13,UPI/314440045/SPENCERS/paytm,-930.08
2024-06-14,UBER 825162,-125.66
2024-06-14,UBER 825162,-125.66
2024-06-16,POS 6722XXXXXX6909 DELHI METRO GURGAON,-138.53
2024-06-16,SHELL FUEL *05835,-167.15
2024-06-17,UPI/601171465/BMTC BUS PASS/oksbi,-132.62
2024-06-17,UPI/668743050252/SPOTIFY/okhdfc,-195.42
2024-06-20,ACH D- ZOMATO-593002,-428.70
2024-06-20,BURGER  339753,-322.63
2024-06-20,BURGER KING 599999,-217.21
2024-06-20,PHARMEAS 042697,-638.67
2024-06-20,POS 3826XXXXXX2328 BURGER KING CHENNAI,-256.51
2024-06-20,POS 8821XXXXXX1995 BURGER KING PUNE,-170.75
2024-06-20,UPI-BIGBASKET-727658334@ybl,-1385.55
2024-06-20,UPI/546205931464/BURGER KING/okhdfc,-262.16
2024-06-20,UPI/617330736/SOCIETY MAINTENANCE/okhdfc,-8213.87
2024-06-20,UPI/672148676937/BURGER KING/okhdfc,-180.25
2024-06-20,UPI/728203145/TATA POWER/paytm,-1680.98
2024-06-20,UPI/846060781/BURGER KING/paytm,-334.21
2024-06-22,ACH D- INDIAN OIL PETROL-556036,-203.57
2024-06-22,POS 9083XXXXXX8586 NAMMA METRO DELHI,-193.61
2024-06-23,ACH D- ZOMATO-416863,-149.94
2024-06-24,UPI/360479864080/SHARMA KIRANA/paytm,-436.32
2024-06-24,UPI/586675100416/NAMMA METRO/paytm,-133.81
2024-06-27,UPI-STARBUCKS-157693749@icici,-409.41
2024-06-29,UPI/233854696/MORE SUPERMARKET/paytm,-1251.58
2024-06-29,UPI/478104233628/URBAN COMPANY/oksbi,-8303.47
2024-07-01,AIRTEL POSTPAID *51374,-1500.01
2024-07-03,SALARY CREDIT DELHI,62091.24
2024-07-04,POS 7041XXXXXX2655 SAGAR RATNA CHENNAI,-534.31
2024-07-06,UPI/853710307735/BLINKIT/oksbi,-1730.49
2024-07-07,UPI/137999607490/BIG BAZAAR/ybl,-1499.15
2024-07-08,MORE S 745664,-1158.21
2024-07-08,MORE SUPERMARKET GURGAON,-1027.42
2024-07-09,POS 8763XXXXXX7419 MCDONALDS GURGAON,-367.19
2024-07-09,UPI-NAMMA METRO-771732903@icici,-145.05
2024-07-10,ADANI ELECTRICITY BANGALORE,-466.95
2024-07-10,BIGBASKET *57029,-931.38
2024-07-10,UPI-SHELL FUEL-211364576@icici,-87.30
2024-07-12,MUMBAI LOCAL PASS *50631,-368.40
2024-07-14,ACH D- JIO PREPAID-633214,-1050.68
2024-07-14,POS 2984XXXXXX9868 BIG BAZAAR DELHI,-1206.97
2024-07-15,SAGAR RATNA *64694,-142.66
2024-07-15,UPI/426659839/IRCTC/okhdfc,-99.66
2024-07-16,SHARMA KIRANA NOIDA,-1914.22
2024-07-17,POS 6624XXXXXX2398 PLUMBER HOME SERVICE MUMBAI,-11178.66
2024-07-18,ACH D- BWSSB WATER-607249,-1310.82
2024-07-18,UPI/412654828149/DELHI METRO/oksbi,-74.06
2024-07-20,UPI-WESTSIDE-842837128@axl,-1754.23
2024-07-22,FORTIS HOSPITAL HYDERABAD,-1029.42
2024-07-22,UPI/798496421973/VIJAY SALES/paytm,-1656.80
2024-07-24,SPENCE 214467,-1542.19
2024-07-24,UPI-RELIANCE FRESH-824089831@icici,-1133.56
2024-07-25,ACT FIBERN 436427,-1242.17
2024-07-26,BHARAT PETROLEUM *31485,-76.29
2024-07-27,MCDONA 147469,-424.81
2024-07-27,UPI/013820692/SPOTIFY/paytm,-375.32
2024-07-28,BIGBASKET HYDERABAD,-531.99
2024-07-30,POS 9726XXXXXX9618 RELIANCE DIGITAL BANGALORE,-833.44
2024-07-31,POS 6544XXXXXX6939 NAMMA METRO DELHI,-117.44
2024-07-31,POS 8975XXXXXX1928 STARBUCKS CHENNAI,-338.49
2024-08-02,POS 3466XXXXXX8134 BHARAT PETROLEUM MUMBAI,-127.87
2024-08-03,SALARY CREDIT MUMBAI,61771.56
2024-08-04,INDIAN OIL PETROL GURGAON,-351.09
2024-08-07,BIGBAS 796717,-1178.71
2024-08-08,ACH D- AIRTEL POSTPAID-326916,-586.01
2024-08-08,UPI/093677178/TATA POWER/okhdfc,-1234.08
2024-08-10,ACH D- ZEPTO-157278,-1216.01
2024-08-10,AMAZON PRI 049319,-301.07
2024-08-10,DELHI METRO DELHI,-120.09
2024-08-11,ACH D- HP PETROL PUMP-290666,-160.26
2024-08-11,ACH D- HP PETROL PUMP-672452,-108.02
2024-08-11,HP PETROL PUMP HYDERABAD,-193.70
2024-08-11,POS 7529XXXXXX2670 HP PETROL PUMP PUNE,-192.85
2024-08-11,UPI-HP PETROL PUMP-191333806@axl,-138.36
2024-08-13,RELIANCE FRESH 253567,-878.99
2024-08-13,UPI/888354844/HOTSTAR/paytm,-143.22
2024-08-14,CROMA *84723,-3343.01
2024-08-14,SWIGGY 536758,-430.39
2024-08-17,ACH D- SHELL FUEL-855926,-138.30
2024-08-18,ACH D- ADANI ELECTRICITY-874074,-574.83
2024-08-18,MILK DAI 699933,-707.73
2024-08-18,POS 2446XXXXXX4545 SHELL FUEL CHENNAI,-221.43
2024-08-20,ACH D- NOBROKER RENT-315039,-9982.70
2024-08-21,POS 7622XXXXXX5661 RAPIDO MUMBAI,-64.01
2024-08-22,JIOMAR 134555,-1553.26
2024-08-23,RELIANCE FRESH *92414,-784.45
2024-08-23,UPI/183945503/HALDIRAMS/oksbi,-505.97
2024-08-24,ACH D- BIG BAZAAR-432951,-624.43
2024-08-25,ACH D- OLA CABS-650349,-93.25
2024-08-25,ACH D- UBER-735232,-58.50
2024-08-25,DELHI METRO CHENNAI,-82.41
2024-08-25,POS 5770XXXXXX9951 DELHI METRO PUNE,-81.58
2024-08-25,UPI-BESCOM-743266151098@ybl,-1086.30
2024-08-25,UPI-DELHI METRO-609236986@ybl,-108.51
2024-08-25,UPI-DELHI METRO-862427757@axl,-90.89
2024-08-25,UPI/599543217/DELHI METRO/oksbi,-100.13
2024-08-26,UPI-BLUE TOKAI-259691519019@ybl,-358.69
2024-08-29,ACH D- BHARAT GAS-539254,-1053.36
2024-08-29,GUPTA PROVISION STORE MUMBAI,-1687.39
2024-08-29,UPI/594848522479/BOX8/oksbi,-146.75
2024-08-31,UPI-MCDONALDS-198763648@ybl,-431.80
2024-09-02,SALARY CREDIT MUMBAI,61933.92
2024-09-03,ACH D- INDIAN OIL PETROL-135340,-221.62
2024-09-03,HOTSTAR *84373,-190.19
2024-09-03,UPI-JIOMART-485569905100@ybl,-778.08
2024-09-05,FRESH VEGETABLES MART *04198,-1249.16
2024-09-05,UPI/224668453930/RAPIDO/oksbi,-71.11
2024-09-07,ACH D- PLUMBER HOME SERVICE-893630,-9502.26
2024-09-07,UPI-BLUSMART-709214196456@icici,-150.11
2024-09-10,ACH D- OLA CABS-425166,-374.50
2024-09-10,BOX8 BANGALORE,-300.76
2024-09-10,HP PETR 467773,-77.60
2024-09-10,OLA CABS PUNE,-261.09
2024-09-10,POS 9591XXXXXX1227 BHARAT PETROLEUM PUNE,-138.87
2024-09-10,UPI-OLA CABS-114873577@ybl,-273.31
2024-09-10,UPI/767721125/OLA CABS/oksbi,-351.85
2024-09-10,UPI/895421674240/OLA CABS/ybl,-218.94
2024-09-12,POS 3609XXXXXX2622 BIGBASKET MUMBAI,-483.63
2024-09-13,ACH D- HP PETROL PUMP-895305,-140.43
2024-09-16,IRCTC MUMBAI,-82.30
2024-09-16,POS 9528XXXXXX4111 SHELL FUEL CHENNAI,-135.11
2024-09-17,POS 6997XXXXXX3034 OLA CABS PUNE,-157.35
2024-09-17,UPI/558440050596/MILK DAIRY BOOTH/paytm,-627.82
2024-09-18,JIOMART DELHI,-338.85
2024-09-19,POS 2550XXXXXX3676 OLA CABS CHENNAI,-134.32
2024-09-21,FRESH VEGETABLES MART *32975,-2923.31
2024-09-21,POS 8233XXXXXX3105 MILK DAIRY BOOTH NOIDA,-1397.48
2024-09-27,UPI-SHARMA KIRANA-435503602@axl,-1240.86
2024-09-29,BLUE TOKAI NOIDA,-99.69
2024-09-29,DOMINOS PIZZA NOIDA,-345.27
2024-09-29,POS 6008XXXXXX8934 MICROSOFT 365 NOIDA,-277.85
2024-09-29,UPI-JIO PREPAID-237985919@axl,-527.82
2024-09-29,VI RECHARGE *24932,-617.38
2024-09-29,VI RECHARGE *24932,-617.38
2024-10-02,GUPTA PROVISION STORE *34111,-844.66
2024-10-02,SALARY CREDIT PUNE,60404.47
2024-10-03,INDIAN OIL  165431,-196.29
2024-10-03,SOCIETY MAINTENANCE GURGAON,-10640.91
2024-10-03,UPI-NYKAA-401955135607@axl,-1071.74
2024-10-04,IRCTC *67569,-101.61
2024-10-04,UPI-CROMA-096214967555@axl,-12526.63
2024-10-06,BMTC B 366092,-74.78
2024-10-07,HOTSTAR HYDERABAD,-794.46
2024-10-10,ACH D- HP PETROL PUMP-527415,-66.25
2024-10-11,UPI/078609290640/HP PETROL PUMP/okhdfc,-121.18
2024-10-12,ACH D- MCDONALDS-472242,-547.05
2024-10-13,UPI/010122435945/AIRTEL POSTPAID/ybl,-2029.21
2024-10-15,DELHI METRO DELHI,-161.36
2024-10-15,POS 5951XXXXXX4464 MUMBAI LOCAL PASS MUMBAI,-165.74
2024-10-15,RAPIDO 509061,-96.96
2024-10-16,POS 6204XXXXXX8039 MEDPLUS HYDERABAD,-498.62
2024-10-16,UPI-BLINKIT-585711206889@icici,-553.33
2024-10-17,SPENCERS *87066,-1008.48
2024-10-18,POS 9098XXXXXX8597 BIG BAZAAR MUMBAI,-2375.73
2024-10-18,UPI-IRCTC-482805791851@axl,-57.17
2024-10-19,SPENCERS GURGAON,-810.62
2024-10-21,MCDONALD 168661,-287.35
2024-10-25,BHARAT  517706,-3043.92
2024-10-26,UPI/211438238/SWIGGY/paytm,-440.98
2024-10-28,VI RECHARGE DELHI,-1051.12
2024-10-29,POS 1504XXXXXX3259 BWSSB WATER NOIDA,-925.20
2024-10-29,UBER DELHI,-111.48
2024-10-30,UPI/351535333/MCDONALDS/ybl,-383.93
2024-11-01,BLUSMART 499491,-129.02
2024-11-01,DELHI METRO BANGALORE,-134.17
2024-11-01,SALARY CREDIT CHENNAI,60246.64
2024-11-03,POS 8666XXXXXX5157 SOCIETY MAINTENANCE NOIDA,-10328.86
2024-11-03,UPI-JIO PREPAID-125697694355@ybl,-649.09
2024-11-03,UPI-SAGAR RATNA-424129403@icici,-254.68
2024-11-04,ACH D- RAPIDO-400610,-54.32
2024-11-04,UPI-INDIAN OIL PETROL-086044116220@icici,-163.04
2024-11-09,ACH D- BLUE TOKAI-969695,-276.63
2024-11-09,SPENCERS *08982,-965.16
2024-11-11,UPI/297841416988/ZEPTO/okhdfc,-455.05
2024-11-12,BARBEQUE NATION DELHI,-629.14
2024-11-12,BIG BAZAAR *44615,-1086.01
2024-11-14,WESTSIDE *52546,-4813.85
2024-11-17,SHARMA KIRANA *58238,-673.26
2024-11-17,UPI-BIG BAZAAR-871780064260@axl,-793.83
2024-11-18,BIG BAZA 629829,-517.94
2024-11-18,IRCTC 111481,-113.98
2024-11-18,MORE SUPERMARKET *33442,-1138.38
2024-11-19,DELHI METRO *17674,-118.12
2024-11-19,POS 7324XXXXXX4647 PIZZA HUT HYDERABAD,-282.05
2024-11-21,MICROSOFT 365 *88225,-111.00
2024-11-22,IRCTC 554165,-97.00
2024-11-22,POS 6346XXXXXX9367 BWSSB WATER MUMBAI,-1370.07
2024-11-22,UPI/145832997418/HOTSTAR/paytm,-436.68
2024-11-23,ACT FIBERNET *44327,-420.80
2024-11-23,UPI-PIZZA HUT-118855943@axl,-194.39
2024-11-25,UPI-BMTC BUS PASS-998343533@ybl,-101.79
2024-11-25,UPI/477999336/NAMMA METRO/okhdfc,-87.17
2024-11-26,POS 8363XXXXXX4385 BIGBASKET GURGAON,-1357.73
2024-11-28,JIO PREPAID *39214,-1454.53
2024-11-28,POS 8608XXXXXX9939 RAPIDO NOIDA,-84.27
2024-11-29,UPI-BLUSMART-671468647534@axl,-168.35
2024-12-01,SHARMA KIRANA *46514,-753.92
2024-12-01,UPI/277000197418/JIO PREPAID/okhdfc,-1716.60
2024-12-02,BLUSMART 949461,-113.60
2024-12-03,SALARY CREDIT DELHI,62858.86
2024-12-04,ACH D- OLA CABS-706993,-296.32
2024-12-04,POS 6835XXXXXX6101 BOX8 HYDERABAD,-579.66
2024-12-05,ACH D- GUPTA PROVISION STORE-101279,-905.01
2024-12-06,SHARMA KIRA 915573,-626.22
2024-12-06,UPI-ICLOUD-225927342@ybl,-197.47
2024-12-07,HP PETROL PUMP CHENNAI,-107.95
2024-12-08,POS 7368XXXXXX7905 UBER DELHI,-63.37
2024-12-09,UPI/778514586185/IRCTC/paytm,-307.31
2024-12-10,JIOMART *60419,-851.16
2024-12-12,CAFE COFFEE DAY DELHI,-268.42
2024-12-12,POS 1274XXXXXX2328 RELIANCE FRESH MUMBAI,-571.21
2024-12-16,BWSSB WATER MUMBAI,-697.70
2024-12-17,FRESH VEGETABLES  237805,-505.23
2024-12-18,AIRBNB *66684,-87157.73
2024-12-18,UPI-BLUSMART-252796049@icici,-217.42
2024-12-20,UPI-BLINKIT-712859630@ybl,-1049.08
2024-12-21,BHARAT PETROLEUM *46560,-142.86
2024-12-22,APPLE STORE *99905,-1826.05
2024-12-22,GUPTA PROVI 056236,-1385.77
2024-12-22,POS 4677XXXXXX3655 LIFESTYLE STORES CHENNAI,-1710.73
2024-12-23,DELHI METRO *44283,-310.34
2024-12-23,SPENCERS *17617,-1271.38
2024-12-24,BMTC BUS PASS *47452,-259.99
2024-12-27,POS 6185XXXXXX5258 BLUSMART PUNE,-121.50
2024-12-29,UPI/608527896/ZOMATO/oksbi,-381.24
2024-12-30,POS 4648XXXXXX2394 UBER GURGAON,-111.59
2024-12-30,UPI-MILK DAIRY BOOTH-157344581259@ybl,-1184.14
2024-12-31,BLUE TOKAI CHENNAI,-345.16
2024-12-31,UPI-BOX8-527529526@axl,-368.12
2025-01-01,INDIAN OI 323708,-201.12
2025-01-01,IRCTC *92446,-155.04
2025-01-03,SALARY CREDIT CHENNAI,61447.42
2025-01-04,ACH D- BIG BAZAAR-708395,-1195.18
2025-01-06,ACH D- BMTC BUS PASS-856536,-458.46
2025-01-06,BIGBASKET *83314,-1227.12
2025-01-06,JIO PREPAID *32964,-1110.13
2025-01-06,PIZZA HUT *57902,-339.13
2025-01-06,UPI/349625843/SONYLIV/oksbi,-136.48
2025-01-10,VI RECHARGE *83507,-1812.72
2025-01-11,DMART *69045,-1199.62
2025-01-11,POS 3609XXXXXX8879 MICROSOFT 365 HYDERABAD,-398.00
2025-01-12,UPI-SHELL FUEL-916521041@axl,-91.40
2025-01-13,UPI-IRCTC-673528278304@ybl,-83.09
2025-01-13,UPI/875917113/RAPIDO/okhdfc,-80.12
2025-01-14,ACH D- SHELL FUEL-358407,-312.70
2025-01-14,ACH D- SHELL FUEL-456319,-248.93
2025-01-14,ACH D- SHELL FUEL-462465,-195.92
2025-01-14,SHELL F 703582,-371.20
2025-01-14,SHELL FUEL BANGALORE,-294.22
2025-01-14,UPI-BMTC BUS PASS-642777528@axl,-185.44
2025-01-14,UPI-FRESH VEGETABLES MART-002394718258@icici,-690.30
2025-01-14,UPI-SHELL FUEL-284178904179@axl,-282.94
2025-01-14,UPI-SHELL FUEL-684854930148@icici,-210.01
2025-01-14,UPI/848201986/SHELL FUEL/paytm,-294.23
2025-01-16,UPI-INDIAN OIL PETROL-290958598760@ybl,-227.65
2025-01-17,SAGAR RATNA *52966,-296.46
2025-01-19,ACH D- SPENCERS-673275,-508.82
2025-01-19,GOLDS  207442,-676.53
2025-01-19,OLA CABS *72764,-81.87
2025-01-20,BWSSB WATER NOIDA,-1457.04
2025-01-20,GUPTA PROVISION STORE 559584,-1434.81
2025-01-22,THIRD WAVE COFFEE *46645,-503.29
2025-01-22,UPI-OLA CABS-961063514737@ybl,-199.97
2025-01-23,UPI/449556167/BLINKIT/oksbi,-756.02
2025-01-27,UPI/914204867/BLINKIT/okhdfc,-1273.37
2025-01-28,UPI/221918061138/NAMMA METRO/ybl,-138.14
2025-01-29,MEESHO *36834,-1228.43
2025-01-30,UPI/828987538026/RENT TRANSFER LANDLORD/okhdfc,-9141.09
2025-01-31,CAFE COFFE 402897,-217.77
2025-01-31,UPI/415655610860/SPENCERS/oksbi,-1383.79
2025-02-01,POS 3606XXXXXX3037 BOX8 BANGALORE,-590.04
2025-02-01,SALARY CREDIT BANGALORE,63602.96
2025-02-01,UPI/829563143/SHARMA KIRANA/okhdfc,-1265.20
2025-02-03,ZEPTO 536134,-674.34
2025-02-07,ACH D- TATA POWER-552660,-1938.40
2025-02-07,BIG BAZAAR HYDERABAD,-583.19
2025-02-07,SAGAR RATNA CHENNAI,-148.34
2025-02-08,OLA CABS 879440,-143.67
2025-02-10,BSES RAJDHA 623250,-524.41
2025-02-10,POS 5048XXXXXX1939 CHAAYOS DELHI,-615.47
2025-02-11,FRESH VEGETABLES MART MUMBAI,-864.72
2025-02-11,MUMBAI LOCAL PASS *82129,-213.77
2025-02-12,BHARAT PETROLEUM *44150,-75.24
2025-02-12,POS 3420XXXXXX8534 RELIANCE FRESH DELHI,-1316.14
2025-02-13,AMAZON PRIME *79123,-137.43
2025-02-13,UPI-BESCOM-290505931914@icici,-1123.09
2025-02-13,UPI-BLUE TOKAI-574677134925@axl,-375.13
2025-02-14,SWIGGY *45675,-187.37
2025-02-16,DECATHLON *32287,-1776.74
2025-02-16,POS 2404XXXXXX9449 INDIAN OIL PETROL MUMBAI,-127.14
2025-02-17,ACH D- BLINKIT-140714,-994.54
2025-02-18,ACH D- BIG BAZAAR-596987,-512.50
2025-02-18,MILK DAIRY BOOTH BANGALORE,-1409.77
